item_id,shelf_life_days,perishability,confidence,storage_type,notes,avg_gap_days
6039111,30,medium,medium,frozen,Medium gap (16.0d) - likely medium shelf,5.608695652173913
603996,7,medium,medium,refrigerated,Medium gap (11.0d) - likely short shelf,2.458333333333333
6040040,7,medium,medium,refrigerated,Medium gap (13.0d) - likely short shelf,2.1384615384615384
6040069,30,medium,medium,frozen,Medium gap (17.0d) - likely medium shelf,2.5
6040071,30,medium,medium,frozen,Medium gap (26.0d) - likely medium shelf,13.2
6040080,180,low,medium,ambient,Large gap (999.0d) - likely long shelf,999.0
6040129,14,medium,medium,ambient,Unspecified product - default to medium shelf,4.461538461538462
6040138,5,medium,medium,refrigerated,Short gap (4.0d) - likely baked/dairy,1.1610169491525424
6040163,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.5316455696202531
6040166,7,medium,medium,refrigerated,Medium gap (10.0d) - likely short shelf,2.4285714285714284
6040167,7,medium,medium,refrigerated,Medium gap (13.0d) - likely short shelf,3.5806451612903225
6040184,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.5714285714285714
6040185,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.5714285714285714
6040333,14,medium,medium,ambient,Unspecified product - default to medium shelf,1.1666666666666667
6040352,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.7037037037037035
6040356,14,medium,medium,ambient,Unspecified product - default to medium shelf,1.015384615384615
6040388,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,2.727272727272727
6040389,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,3.2222222222222223
604040,5,medium,medium,refrigerated,Short gap (4.0d) - likely baked/dairy,1.5254237288135593
6040450,5,medium,medium,refrigerated,Short gap (3.0d) - likely baked/dairy,1.05
6040451,5,medium,medium,refrigerated,Short gap (5.0d) - likely baked/dairy,1.2626262626262623
6040452,5,medium,medium,refrigerated,Short gap (3.0d) - likely baked/dairy,1.2
6040453,5,medium,medium,refrigerated,Short gap (5.0d) - likely baked/dairy,1.3440860215053765
6040454,5,medium,medium,refrigerated,Short gap (3.0d) - likely baked/dairy,1.1454545454545455
6040455,7,medium,medium,refrigerated,Medium gap (11.0d) - likely short shelf,2.230769230769231
6040456,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.8088235294117647
6040457,5,medium,medium,refrigerated,Short gap (5.0d) - likely baked/dairy,1.6233766233766234
6040458,7,medium,medium,refrigerated,Medium gap (8.0d) - likely short shelf,1.7123287671232876
6040461,7,medium,medium,refrigerated,Medium gap (9.0d) - likely short shelf,1.791044776119403
6040480,7,medium,medium,refrigerated,Medium gap (11.0d) - likely short shelf,3.210526315789474
6040483,7,medium,medium,refrigerated,Medium gap (13.0d) - likely short shelf,3.588235294117647
6040486,30,medium,medium,frozen,Medium gap (14.0d) - likely medium shelf,4.791666666666667
604051,7,medium,medium,refrigerated,Medium gap (9.0d) - likely short shelf,1.4173228346456692
604070,7,medium,medium,refrigerated,Medium gap (11.0d) - likely short shelf,1.863157894736842
604090,7,medium,medium,refrigerated,Medium gap (9.0d) - likely short shelf,1.988888888888889
604092,5,medium,medium,refrigerated,Short gap (4.0d) - likely baked/dairy,1.124223602484472
604097,5,medium,medium,refrigerated,Short gap (3.0d) - likely baked/dairy,1.103658536585366
604098,7,medium,medium,refrigerated,Medium gap (8.0d) - likely short shelf,1.6422018348623852
6041094,30,medium,medium,frozen,Medium gap (22.0d) - likely medium shelf,6.0
6041099,7,medium,medium,refrigerated,Medium gap (12.0d) - likely short shelf,3.46875
6041134,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.6626506024096386
6041136,7,medium,medium,refrigerated,Medium gap (13.0d) - likely short shelf,3.5384615384615383
6041139,30,medium,medium,frozen,Medium gap (43.0d) - likely medium shelf,13.2
6041145,30,medium,medium,frozen,Medium gap (25.0d) - likely medium shelf,6.045454545454546
6041163,30,medium,medium,frozen,Medium gap (20.0d) - likely medium shelf,5.8
6041167,30,medium,medium,frozen,Medium gap (28.0d) - likely medium shelf,4.958333333333333
6041185,180,low,medium,ambient,Large gap (62.0d) - likely long shelf,20.75
604121,5,medium,medium,refrigerated,Short gap (5.0d) - likely baked/dairy,1.3432835820895523
6041227,30,medium,medium,frozen,Medium gap (24.0d) - likely medium shelf,10.181818181818182
6041229,2,high,medium,refrigerated,Very short gap (1.0d) - likely fresh,1.0
6041230,2,high,medium,refrigerated,Very short gap (1.0d) - likely fresh,1.0
6041239,30,medium,medium,frozen,Medium gap (15.0d) - likely medium shelf,3.941176470588236
604124,2,high,medium,refrigerated,Very short gap (2.0d) - likely fresh,1.1111111111111112
6041246,30,medium,medium,frozen,Medium gap (42.0d) - likely medium shelf,7.5625
6041248,30,medium,medium,frozen,Medium gap (47.0d) - likely medium shelf,12.444444444444445
604125,2,high,medium,refrigerated,Very short gap (2.0d) - likely fresh,1.0710059171597632
6041259,30,medium,medium,frozen,Medium gap (42.0d) - likely medium shelf,14.555555555555555
6041265,30,medium,medium,frozen,Medium gap (31.0d) - likely medium shelf,12.142857142857142
6041336,180,low,high,ambient,Alcoholic beverage - Romkugler,4.0
6041358,7,medium,medium,refrigerated,Medium gap (7.0d) - likely short shelf,4.833333333333333
6041406,7,medium,medium,refrigerated,Medium gap (7.0d) - likely short shelf,4.0
6041456,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.8026315789473684
6041462,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.2035398230088497
6041470,5,medium,medium,refrigerated,Short gap (4.0d) - likely baked/dairy,1.3896103896103895
6041471,5,medium,medium,refrigerated,Short gap (6.0d) - likely baked/dairy,1.950819672131148
6041472,30,medium,medium,frozen,Medium gap (15.0d) - likely medium shelf,2.1724137931034484
6041475,5,medium,medium,refrigerated,Short gap (5.0d) - likely baked/dairy,1.2340425531914894
6041476,2,high,high,refrigerated,Fresh perishable - Velo grå 4,1.2307692307692308
6041478,7,medium,medium,refrigerated,Medium gap (9.0d) - likely short shelf,1.1730769230769231
6041511,7,medium,medium,refrigerated,Medium gap (8.0d) - likely short shelf,1.7017543859649122
6041534,42,medium,medium,ambient,Medium gap suggests medium shelf,2.74
6041593,9999,low,high,non_food,Non-food: rabat,7.25
6041613,9999,low,high,non_food,Non-food: ring,1.2
6041627,9999,low,high,non_food,Non-food: halskæde,40.0
6041636,9999,low,high,non_food,Non-food: ring,14.666666666666666
6041640,9999,low,high,non_food,Non-food: ring,41.5
6041654,9999,low,high,non_food,Non-food: ur,14.75
6041658,9999,low,high,non_food,Non-food: repartion,8.5
6041661,9999,low,high,non_food,Non-food: ring,30.5
6041664,9999,low,high,non_food,Non-food: ur,6.5
6041665,9999,low,high,non_food,Non-food: stift,11.8
6041667,9999,low,high,non_food,Non-food: rem,4.444444444444445
6041669,9999,low,high,non_food,Non-food: ur,7.909090909090909
6041680,9999,low,high,non_food,Non-food: forkortlænke,13.4
6041749,9999,low,high,non_food,Non-food: farve,1.381443298969072
6041760,9999,low,high,non_food,Non-food: klip,1.0
6041761,1,high,high,refrigerated,Fresh perishable,1.0
6041763,9999,low,high,non_food,Non-food: varer,1.0
6041782,365,low,high,ambient,Alcohol - long shelf,1.3783783783783785
6041851,5,medium,high,refrigerated,Baked/cooked/dairy,3.25
6041877,14,medium,medium,ambient,Unspecified product,1.22
6041989,365,low,high,ambient,Alcohol - long shelf,1.4565217391304348
6041998,6,medium,high,refrigerated,Baked/cooked/dairy,2.333333333333333
6041999,21,medium,medium,ambient,Medium gap suggests medium shelf,4.2
6042142,4,medium,high,refrigerated,Baked/cooked/dairy,1.0932203389830508
6042161,4,medium,high,refrigerated,Baked/cooked/dairy,1.075
6042185,11,medium,high,refrigerated,Pizza - short shelf,2.107142857142857
6042187,3,medium,high,refrigerated,Pizza - short shelf,1.2826086956521738
6042188,3,medium,high,refrigerated,Pizza - short shelf,1.188118811881188
6042191,5,medium,high,refrigerated,Pizza - short shelf,1.4
6042192,9,medium,high,refrigerated,Pizza - short shelf,2.85
6042194,9,medium,high,refrigerated,Pizza - short shelf,3.2222222222222223
6042195,6,medium,high,refrigerated,Pizza - short shelf,1.9180327868852456
6042196,3,medium,high,refrigerated,Pizza - short shelf,1.1538461538461535
6042198,5,medium,high,refrigerated,Pizza - short shelf,1.4285714285714286
6042201,6,medium,high,refrigerated,Pizza - short shelf,2.1666666666666665
6042202,12,medium,high,refrigerated,Pizza - short shelf,3.3714285714285714
6042203,5,medium,high,refrigerated,Pizza - short shelf,1.7761194029850746
6042204,4,medium,high,refrigerated,Pizza - short shelf,1.3793103448275863
6042207,12,medium,medium,refrigerated,Short gap suggests short shelf,3.724137931034482
6042208,11,medium,medium,refrigerated,Short gap suggests short shelf,3.1666666666666665
6042210,12,medium,medium,refrigerated,Short gap suggests short shelf,2.565217391304348
6042215,11,medium,high,refrigerated,Pizza - short shelf,3.189189189189189
6042216,7,medium,medium,refrigerated,Short gap suggests short shelf,2.313725490196078
6042267,9999,low,high,non_food,Non-food: dekoration,2.272727272727273
6042319,5,medium,high,refrigerated,Baked/cooked/dairy,5.0
6042331,14,medium,medium,ambient,Unspecified product,2.7906976744186047
6042956,365,low,high,ambient,Alcohol - long shelf,32.75
6043012,9999,low,high,non_food,Non-food: klip,1.2476190476190476
6043013,7,medium,medium,refrigerated,Short gap suggests short shelf,1.4606741573033708
6043014,31,medium,medium,ambient,Medium gap suggests medium shelf,18.666666666666668
6043015,9999,low,high,non_food,Non-food: varer,1.967741935483871
6043016,10,medium,medium,refrigerated,Short gap suggests short shelf,4.909090909090909
6043017,104,low,medium,ambient,Long gap suggests long shelf,61.0
6043020,365,low,medium,ambient,Long gap suggests long shelf,999.0
6043021,10,medium,medium,refrigerated,Short gap suggests short shelf,10.0
6043024,365,low,medium,ambient,Long gap suggests long shelf,999.0
6043027,365,low,medium,ambient,Long gap suggests long shelf,999.0
6043028,365,low,medium,ambient,Long gap suggests long shelf,999.0
6043038,6,medium,medium,refrigerated,Short gap suggests short shelf,1.449438202247191
6043085,14,medium,medium,ambient,Medium gap suggests medium shelf,4.571428571428571
6043125,5,medium,medium,refrigerated,Short gap suggests short shelf,2.0
6043134,39,medium,medium,ambient,Medium gap suggests medium shelf,8.454545454545455
6043137,51,medium,medium,ambient,Medium gap suggests medium shelf,18.714285714285715
6043161,16,medium,medium,ambient,Medium gap suggests medium shelf,2.6511627906976742
6043208,16,medium,medium,ambient,Medium gap suggests medium shelf,1.6849315068493151
6043333,1,high,high,refrigerated,Fresh perishable,1.0
6043379,40,medium,high,frozen,Pizza - frozen/medium shelf,12.6
6043380,42,medium,high,frozen,Pizza - frozen/medium shelf,13.75
6043381,25,medium,high,frozen,Pizza - frozen/medium shelf,7.875
6043382,76,low,medium,ambient,Long gap suggests long shelf,20.166666666666668
6043386,47,medium,medium,ambient,Medium gap suggests medium shelf,15.428571428571429
6043387,48,medium,medium,ambient,Medium gap suggests medium shelf,17.666666666666668
6043389,59,medium,medium,ambient,Medium gap suggests medium shelf,18.83333333333333
6043393,58,medium,medium,ambient,Medium gap suggests medium shelf,11.7
6043407,45,medium,medium,ambient,Medium gap suggests medium shelf,24.4
6043781,7,medium,medium,refrigerated,Short gap suggests short shelf,1.875
6043783,57,medium,medium,ambient,Medium gap suggests medium shelf,34.0
6043798,3,medium,medium,refrigerated,Short gap suggests short shelf,1.380952380952381
6043816,33,medium,medium,ambient,Medium gap suggests medium shelf,33.0
6043838,3,medium,medium,refrigerated,Short gap suggests short shelf,1.6666666666666667
6043839,6,medium,medium,refrigerated,Short gap suggests short shelf,1.1504424778761062
6043872,70,low,medium,ambient,Long gap suggests long shelf,20.33333333333333
6043880,14,medium,medium,ambient,Unspecified product,24.0
6043903,14,medium,medium,ambient,Unspecified product,7.0
6043943,9999,low,high,non_food,Non-food: dekoration,8.928571428571429
6043945,14,medium,medium,ambient,Medium gap suggests medium shelf,8.0
6043949,14,medium,medium,ambient,Unspecified product,8.833333333333334
6043974,23,medium,medium,ambient,Medium gap suggests medium shelf,7.111111111111111
6044054,4,medium,medium,refrigerated,Short gap suggests short shelf,1.2307692307692308
6044130,18,medium,medium,ambient,Medium gap suggests medium shelf,6.846153846153846
6044152,9999,low,high,non_food,Non-food: tøj,1.6607142857142858
6044153,14,medium,medium,ambient,Medium gap suggests medium shelf,12.0
6044210,14,medium,medium,ambient,Unspecified product,18.5
6044225,9999,low,high,non_food,Non-food: gavekort,7.0
6044355,7,medium,medium,refrigerated,Short gap suggests short shelf,7.0
6044356,3,medium,medium,refrigerated,Short gap suggests short shelf,3.0
6044368,28,medium,medium,ambient,Medium gap suggests medium shelf,9.3
6044555,7,medium,medium,refrigerated,Short gap suggests short shelf,2.8181818181818183
6044558,21,medium,medium,ambient,Medium gap suggests medium shelf,21.0
6044633,30,medium,medium,ambient,Medium gap suggests medium shelf,8.846153846153847
6044655,7,medium,medium,refrigerated,Short gap suggests short shelf,2.2641509433962264
6044663,25,medium,medium,ambient,Medium gap suggests medium shelf,8.923076923076923
6044669,16,medium,medium,ambient,Medium gap suggests medium shelf,7.818181818181818
6044723,9999,low,high,non_food,Non-food: ur,999.0
6044725,33,medium,medium,ambient,Medium gap suggests medium shelf,13.22222222222222
6044980,14,medium,medium,ambient,Unspecified product,1.586666666666667
6045046,7,medium,high,refrigerated,Baked/cooked/dairy,1.791044776119403
6045048,7,medium,medium,refrigerated,Short gap suggests short shelf,1.3953488372093024
6045055,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045061,35,medium,medium,ambient,Medium gap suggests medium shelf,9.75
6045069,3,medium,medium,refrigerated,Short gap suggests short shelf,2.333333333333333
6045100,31,medium,medium,ambient,Medium gap suggests medium shelf,18.5
6045106,1,high,high,refrigerated,Fresh perishable,1.0
6045107,1,high,high,refrigerated,Fresh perishable,1.0
6045110,5,medium,medium,refrigerated,Short gap suggests short shelf,1.297872340425532
6045119,14,medium,medium,ambient,Unspecified product,2.789473684210526
6045169,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045174,11,medium,medium,refrigerated,Short gap suggests short shelf,2.630434782608696
6045200,7,medium,medium,refrigerated,Short gap suggests short shelf,5.0
6045216,7,medium,medium,refrigerated,Short gap suggests short shelf,7.0
6045234,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045237,10,medium,medium,refrigerated,Short gap suggests short shelf,10.0
6045303,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045314,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045324,9999,low,high,non_food,Non-food: klip,2.4285714285714284
6045325,9999,low,high,non_food,Non-food: klip,3.8620689655172415
6045326,9999,low,high,non_food,Non-food: klip,84.0
6045327,9999,low,high,non_food,Non-food: klip,999.0
6045328,9999,low,high,non_food,Non-food: klip,44.5
6045330,25,medium,medium,ambient,Medium gap suggests medium shelf,10.8
6045331,9999,low,high,non_food,Non-food: klip,8.833333333333334
6045333,9999,low,high,non_food,Non-food: farve,15.0
6045334,9999,low,high,non_food,Non-food: farve,6.0588235294117645
6045335,9999,low,high,non_food,Non-food: farve,999.0
6045336,39,medium,medium,ambient,Medium gap suggests medium shelf,8.428571428571429
6045339,9999,low,high,non_food,Non-food: farve,10.8
6045340,9999,low,high,non_food,Non-food: farve,9.0
6045342,9999,low,high,non_food,Non-food: farve,9.333333333333334
6045344,86,low,medium,ambient,Long gap suggests long shelf,50.0
6045345,40,medium,medium,ambient,Medium gap suggests medium shelf,25.0
6045351,49,medium,medium,ambient,Medium gap suggests medium shelf,49.0
6045352,51,medium,medium,ambient,Medium gap suggests medium shelf,26.666666666666668
6045353,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045355,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045378,45,medium,medium,ambient,Medium gap suggests medium shelf,29.5
6045379,9999,low,high,non_food,Non-food: ur,43.0
6045382,27,medium,medium,ambient,Medium gap suggests medium shelf,13.0
6045383,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045384,61,low,medium,ambient,Long gap suggests long shelf,26.0
6045386,64,low,medium,ambient,Long gap suggests long shelf,18.2
6045387,88,low,medium,ambient,Long gap suggests long shelf,88.0
6045412,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045420,84,low,medium,ambient,Long gap suggests long shelf,22.4
6045422,4,medium,medium,refrigerated,Short gap suggests short shelf,1.586666666666667
6045486,9999,low,high,non_food,Non-food: varer,6.529411764705882
6045487,9999,low,high,non_food,Non-food: varer,34.666666666666664
6045516,18,medium,medium,ambient,Medium gap suggests medium shelf,2.24
6045542,110,low,medium,ambient,Long gap suggests long shelf,110.0
6045544,4,medium,medium,refrigerated,Short gap suggests short shelf,4.0
6045546,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045628,30,medium,medium,ambient,Medium gap suggests medium shelf,15.285714285714286
6045631,43,medium,medium,ambient,Medium gap suggests medium shelf,13.11111111111111
6045644,42,medium,medium,ambient,Medium gap suggests medium shelf,10.6
6045645,40,medium,medium,ambient,Medium gap suggests medium shelf,16.428571428571427
6045647,33,medium,medium,ambient,Medium gap suggests medium shelf,16.0
6045650,45,medium,medium,ambient,Medium gap suggests medium shelf,20.6
6045652,48,medium,medium,ambient,Medium gap suggests medium shelf,21.6
6045661,38,medium,medium,ambient,Medium gap suggests medium shelf,22.2
6045678,74,low,medium,ambient,Long gap suggests long shelf,10.636363636363637
6045709,8,medium,medium,refrigerated,Short gap suggests short shelf,2.404255319148936
6045710,4,medium,medium,refrigerated,Short gap suggests short shelf,1.2291666666666667
6045711,17,medium,medium,ambient,Medium gap suggests medium shelf,3.054054054054054
6045884,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045885,365,low,medium,ambient,Long gap suggests long shelf,999.0
6045888,16,medium,medium,ambient,Medium gap suggests medium shelf,3.827586206896552
6045998,4,medium,medium,refrigerated,Short gap suggests short shelf,1.2840909090909092
6046012,48,medium,medium,ambient,Medium gap suggests medium shelf,14.142857142857142
6046027,365,low,medium,ambient,Long gap suggests long shelf,999.0
6046053,14,medium,medium,ambient,Unspecified product,16.4
6046097,117,low,medium,ambient,Long gap suggests long shelf,117.0
6046098,365,low,medium,ambient,Long gap suggests long shelf,999.0
6046113,17,medium,medium,ambient,Medium gap suggests medium shelf,17.0
6046296,14,medium,medium,ambient,Unspecified product,999.0
6046325,9,medium,medium,refrigerated,Short gap suggests short shelf,3.111111111111111
6046348,10,medium,medium,refrigerated,Short gap suggests short shelf,2.7857142857142856
6046349,11,medium,medium,refrigerated,Short gap suggests short shelf,4.882352941176471
6046354,6,medium,medium,refrigerated,Short gap suggests short shelf,1.706896551724138
6046404,9999,low,high,non_food,Non-food: klip,2.4285714285714284
6046405,9999,low,high,non_food,Non-food: klip,2.575757575757576
6046406,15,medium,medium,ambient,Medium gap suggests medium shelf,4.0
6046407,9999,low,high,non_food,Non-food: klip,4.666666666666667
6046408,9999,low,high,non_food,Non-food: klip,12.2
6046409,24,medium,medium,ambient,Medium gap suggests medium shelf,14.0
6046410,29,medium,medium,ambient,Medium gap suggests medium shelf,11.6
6046413,9999,low,high,non_food,Non-food: farve,36.0
6046414,9999,low,high,non_food,Non-food: farve,999.0
6046416,9999,low,high,non_food,Non-food: farve,999.0
6046417,54,medium,medium,ambient,Medium gap suggests medium shelf,22.666666666666668
6046422,12,medium,medium,refrigerated,Short gap suggests short shelf,12.0
6046426,18,medium,medium,ambient,Medium gap suggests medium shelf,8.0
6046516,9999,low,high,non_food,Non-food: klip,2.6538461538461537
6046517,9999,low,high,non_food,Non-food: klip,5.2
6046518,9999,low,high,non_food,Non-food: klip,9.0
6046519,4,medium,medium,refrigerated,Short gap suggests short shelf,4.0
6046520,9999,low,high,non_food,Non-food: klip,22.0
6046612,54,medium,medium,ambient,Medium gap suggests medium shelf,33.0
6046613,22,medium,medium,ambient,Medium gap suggests medium shelf,7.071428571428571
6046644,7,medium,medium,refrigerated,Short gap suggests short shelf,1.8103448275862069
6046854,14,medium,medium,ambient,Medium gap suggests medium shelf,5.142857142857143
6046875,14,medium,medium,ambient,Unspecified product,44.0
6046896,9999,low,high,non_food,Non-food: ur,999.0
6046909,14,medium,medium,ambient,Medium gap suggests medium shelf,3.692307692307693
6046924,14,medium,medium,ambient,Unspecified product,3.0454545454545454
6046963,14,medium,medium,ambient,Unspecified product,1.98
6047009,4,medium,medium,refrigerated,Short gap suggests short shelf,2.1666666666666665
6047014,2,high,high,refrigerated,Fresh perishable,2.0
6047028,9999,low,high,non_food,Non-food: ur,999.0
6047043,29,medium,medium,ambient,Medium gap suggests medium shelf,8.5
6047153,28,medium,medium,ambient,Medium gap suggests medium shelf,12.333333333333334
6047154,93,low,medium,ambient,Long gap suggests long shelf,33.0
6047187,9999,low,high,non_food,Non-food: ur,1.4098360655737705
6047206,14,medium,medium,ambient,Unspecified product,999.0
6047216,6,medium,medium,refrigerated,Short gap suggests short shelf,1.216867469879518
6047299,14,medium,medium,ambient,Unspecified product,14.666666666666666
6047303,34,medium,medium,ambient,Medium gap suggests medium shelf,16.166666666666668
6047304,9,medium,medium,refrigerated,Short gap suggests short shelf,1.8135593220338984
6047310,11,medium,medium,refrigerated,Short gap suggests short shelf,1.6779661016949152
6047311,18,medium,medium,ambient,Medium gap suggests medium shelf,8.8
6047315,12,medium,medium,refrigerated,Short gap suggests short shelf,3.888888888888889
6047327,365,low,medium,ambient,Long gap suggests long shelf,999.0
6047328,365,low,high,ambient,Beverage/candy/long shelf,999.0
6047376,35,medium,medium,ambient,Medium gap suggests medium shelf,2.736842105263158
6047418,14,medium,medium,ambient,Unspecified product,1.4666666666666666
6047667,365,low,high,ambient,Alcohol - long shelf,2.12
6047749,14,medium,medium,ambient,Unspecified product,2.054054054054054
6047772,9999,low,high,non_food,Non-food: farve,11.5
6047773,9999,low,high,non_food,Non-food: farve,4.571428571428571
6047775,9999,low,high,non_food,Non-food: ur,56.0
6047778,28,medium,medium,ambient,Medium gap suggests medium shelf,14.75
6047779,14,medium,medium,ambient,Medium gap suggests medium shelf,4.176470588235294
6047780,17,medium,medium,ambient,Medium gap suggests medium shelf,6.3
6047781,13,medium,medium,refrigerated,Short gap suggests short shelf,3.2
6047788,15,medium,medium,ambient,Medium gap suggests medium shelf,8.666666666666666
6047789,24,medium,medium,ambient,Medium gap suggests medium shelf,24.0
6047790,365,low,medium,ambient,Long gap suggests long shelf,999.0
6047791,365,low,medium,ambient,Long gap suggests long shelf,999.0
6047792,16,medium,medium,ambient,Medium gap suggests medium shelf,2.7916666666666665
6047793,14,medium,medium,ambient,Medium gap suggests medium shelf,7.222222222222222
6047794,16,medium,medium,ambient,Medium gap suggests medium shelf,9.25
6047795,23,medium,medium,ambient,Medium gap suggests medium shelf,12.666666666666666
6047796,34,medium,medium,ambient,Medium gap suggests medium shelf,34.0
6047797,8,medium,medium,refrigerated,Short gap suggests short shelf,8.0
6047798,8,medium,medium,refrigerated,Short gap suggests short shelf,5.166666666666667
6047799,24,medium,medium,ambient,Medium gap suggests medium shelf,21.0
6047830,32,medium,medium,ambient,Medium gap suggests medium shelf,15.0
6047867,11,medium,medium,refrigerated,Short gap suggests short shelf,3.3548387096774195
6047868,8,medium,medium,refrigerated,Short gap suggests short shelf,1.2962962962962965
6047869,7,medium,medium,refrigerated,Short gap suggests short shelf,1.5
6047875,14,medium,medium,ambient,Unspecified product,999.0
6047906,11,medium,high,refrigerated,Baked/cooked/dairy,5.266666666666667
6047911,9999,low,high,non_food,Non-food: varer,1.6875
6047912,9999,low,high,non_food,Non-food: varer,5.083333333333333
6047916,6,medium,high,refrigerated,Baked/cooked/dairy,1.0721649484536082
6047925,13,medium,medium,refrigerated,Short gap suggests short shelf,3.571428571428572
6047928,47,medium,medium,ambient,Medium gap suggests medium shelf,5.941176470588236
6047933,18,medium,medium,ambient,Medium gap suggests medium shelf,3.125
6047934,12,medium,medium,refrigerated,Short gap suggests short shelf,2.617647058823529
6047941,10,medium,medium,refrigerated,Short gap suggests short shelf,2.061224489795918
6047947,22,medium,medium,ambient,Medium gap suggests medium shelf,17.0
6047953,16,medium,medium,ambient,Medium gap suggests medium shelf,5.588235294117647
6047956,7,medium,medium,refrigerated,Short gap suggests short shelf,1.9038461538461533
6047959,9999,low,high,non_food,Non-food: dekoration,1.6
6047962,3,medium,medium,refrigerated,Short gap suggests short shelf,1.6
6047965,21,medium,medium,ambient,Medium gap suggests medium shelf,8.7
6048088,3,medium,medium,refrigerated,Short gap suggests short shelf,1.2142857142857142
6048089,7,medium,medium,refrigerated,Short gap suggests short shelf,2.1666666666666665
6048091,20,medium,medium,ambient,Medium gap suggests medium shelf,1.6206896551724137
6048113,22,medium,medium,ambient,Medium gap suggests medium shelf,2.740740740740741
6048140,9999,low,high,non_food,Non-food: klip,1.72
6048141,9999,low,high,non_food,Non-food: klip,2.25
6048142,9999,low,high,non_food,Non-food: klip,1.826086956521739
6048143,9999,low,high,non_food,Non-food: klip,1.2
6048144,365,low,medium,ambient,Long gap suggests long shelf,999.0
6048375,14,medium,medium,ambient,Unspecified product,1.3928571428571428
6048493,8,medium,medium,refrigerated,Short gap suggests short shelf,4.5
6048503,89,low,medium,ambient,Long gap suggests long shelf,34.333333333333336
6048510,30,medium,medium,ambient,Medium gap suggests medium shelf,4.95
6048530,365,low,medium,ambient,Long gap suggests long shelf,999.0
6048600,9999,low,high,non_food,Non-food: ring,5.733333333333333
6048613,28,medium,medium,ambient,Medium gap suggests medium shelf,6.785714285714286
6048649,4,medium,medium,refrigerated,Short gap suggests short shelf,1.328125
6048664,9,medium,medium,refrigerated,Short gap suggests short shelf,2.5641025641025643
6048667,46,medium,medium,ambient,Medium gap suggests medium shelf,6.666666666666667
6048718,9,medium,medium,refrigerated,Short gap suggests short shelf,3.6
6048720,9999,low,high,non_food,Non-food: gavekort,999.0
6048722,15,medium,medium,ambient,Medium gap suggests medium shelf,5.0588235294117645
6048741,9999,low,high,non_food,Non-food: ur,1.4558823529411764
6048742,9999,low,high,non_food,Non-food: ur,1.596774193548387
6048743,4,medium,medium,refrigerated,Short gap suggests short shelf,1.162790697674419
6048749,3,medium,medium,refrigerated,Short gap suggests short shelf,1.1927710843373494
6048751,3,medium,medium,refrigerated,Short gap suggests short shelf,2.0
6048825,11,medium,medium,refrigerated,Short gap suggests short shelf,2.475
6048826,5,medium,medium,refrigerated,Short gap suggests short shelf,4.0
6048850,14,medium,medium,ambient,Unspecified product,2.1923076923076925
6048866,40,medium,medium,ambient,Medium gap suggests medium shelf,4.111111111111111
6048883,8,medium,medium,refrigerated,Short gap suggests short shelf,2.097560975609756
6048892,8,medium,medium,refrigerated,Short gap suggests short shelf,2.3125
6048930,14,medium,medium,ambient,Medium gap suggests medium shelf,6.9
6048931,21,medium,medium,ambient,Medium gap suggests medium shelf,12.8
6048932,18,medium,medium,ambient,Medium gap suggests medium shelf,10.5
6048933,365,low,medium,ambient,Long gap suggests long shelf,999.0
6048934,46,medium,medium,ambient,Medium gap suggests medium shelf,20.666666666666668
6048942,14,medium,medium,ambient,Medium gap suggests medium shelf,4.75
6048943,18,medium,medium,ambient,Medium gap suggests medium shelf,9.75
6048945,14,medium,medium,ambient,Medium gap suggests medium shelf,4.5
6048950,365,low,medium,ambient,Long gap suggests long shelf,999.0
6048977,8,medium,medium,refrigerated,Short gap suggests short shelf,3.333333333333333
6048978,18,medium,medium,ambient,Medium gap suggests medium shelf,18.0
6049013,8,medium,medium,refrigerated,Short gap suggests short shelf,4.5
6049073,1,high,high,refrigerated,Fresh perishable,1.0
6049156,4,medium,medium,refrigerated,Short gap suggests short shelf,1.146341463414634
6049157,5,medium,medium,refrigerated,Short gap suggests short shelf,1.8780487804878048
6049160,14,medium,medium,ambient,Medium gap suggests medium shelf,3.458333333333333
