item_id,title,avg_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
638899,Bacon Burger,12.88,frozen,60,True,medium,high,sandwiches frozen
638900,Dobbelt Bacon Burger,16.5,frozen,60,True,medium,high,sandwiches frozen
638901,Bacon Cheese Burger,7.95,frozen,60,True,medium,high,sandwiches frozen
638902,Dobbelt Bacon Cheese Burger,4.38,frozen,60,True,medium,high,sandwiches frozen
638903,Fiske Burger,71.0,frozen,60,True,medium,high,sandwiches frozen
638904,Lille Pommes Frites,1.11,dry,365,False,low,high,coffee/tea/hot drinks
638905,Stor Pommes Frites,1.15,dry,365,False,low,high,coffee/tea/hot drinks
638907,Lille Bådkartofler,14.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638908,Stor Bådkartofler,31.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638909,Junior Burger,17.33,frozen,60,True,medium,high,sandwiches frozen
638910,Fiskefilet,9.0,refrigerated,1,True,high,high,seafood fresh
638911,Pizza Bambino 1,5.16,refrigerated,2,True,high,high,fresh pizza
638912,Pizza Bambino 2,18.0,frozen,90,True,medium,high,pizza (frozen/long shelf)
638913,Pizza Bambino 3,27.75,frozen,90,True,medium,high,pizza (frozen/long shelf)
638914,Pizza Bambino 4,12.55,frozen,90,True,medium,high,pizza (frozen/long shelf)
638915,Spaghetti Bambino,999.0,frozen,60,True,medium,medium,pasta/rice frozen
638933,Sodavand 33cl,2.25,ambient,365,False,low,high,soft drinks
638935,Vand,3.18,ambient,365,False,low,high,soft drinks
638936,Sodavand 33cl - ud af huset,68.5,ambient,365,False,low,high,soft drinks
638940,"Coca Cola 1,5 ltr. -ud af huset",13.0,ambient,365,False,low,high,soft drinks
638950,Øl,2.9,ambient,365,False,low,high,alcoholic beverages
638961,Lasagne (81),15.56,frozen,60,True,medium,medium,pasta/rice frozen
638969,Ekstra ris,11.93,frozen,60,True,medium,medium,pasta/rice frozen
638970,Ekstra karry sovs,21.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638971,Ekstra sur-sød sovs,11.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638974,Pose - stor,999.0,ambient,180,False,low,high,shelf-stable snacks
638983,Ekstra ris,12.57,frozen,60,True,medium,medium,pasta/rice frozen
638984,Ekstra karry sovs,32.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638985,Ekstra sur-sød sovs,11.55,ambient,30,False,low,low,assumed shelf-stable (no rule match)
639857,Hotdog/svob,3.35,frozen,60,True,medium,high,processed meat frozen
640181,Hot Wings,46.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
640458,Fiskefilet og fiskefrikadeller,999.0,frozen,60,True,medium,high,seafood frozen
640478,Pariserbøf,9.53,frozen,90,True,medium,high,meat frozen
640504,"Mørbrad af svin med bløde løg,agurkesalat,rugbrød",23.0,ambient,365,False,low,high,alcoholic beverages
640518,Stjerneskud,10.06,ambient,30,False,low,low,assumed shelf-stable (no rule match)
640528,Hjemmelavet leverpostej med bacon og champignon,52.5,dry,365,False,low,high,coffee/tea/hot drinks
640539,"Fiskefilet med remoulade,rejer",18.86,frozen,60,True,medium,high,seafood frozen
640554,"Hjemmebagt flute med kylling, bacon,salat,tomat",21.75,dry,365,False,low,high,coffee/tea/hot drinks
640569,"Salat med rejer,brød og dressing",999.0,frozen,60,True,medium,high,seafood frozen
640573,Ostemad på franskbrød,94.0,dry,365,False,low,high,coffee/tea/hot drinks
640591,"Ostemad på rugbrød,stærk ost",28.2,dry,365,False,low,high,coffee/tea/hot drinks
640613,Sildemad med karrysalat,47.0,frozen,60,True,medium,high,seafood frozen
640641,Hjemmelavet aspargessuppe med kødboller,19.25,frozen,90,True,medium,high,meat frozen
640661,Kyllinge cocktail serveret med flute,43.0,ambient,365,False,low,high,alcoholic beverages
640672,"Scampi,tigerrejer serveret på sauterede grønsager i tomatsauc",23.0,dry,365,False,low,high,coffee/tea/hot drinks
640693,Rejecocktail serveret med flute,17.9,ambient,365,False,low,high,alcoholic beverages
640711,"Dansk hakkebøf med bløde løg,skysauce, agurkesalat, kartofle",9.35,frozen,90,True,medium,high,meat frozen
640738,"Wienerschnitzel af kalvefilet,med pommes saute,ærter, smørsau",5.03,dry,365,False,low,high,coffee/tea/hot drinks
640761,"Wienerschnitzel a la Jens ,af kalvefilet,pommes frites,ærter, ",13.08,dry,365,False,low,high,coffee/tea/hot drinks
640797,"Steak af kalvefilet serveret med dagens grønsager, PROVENCALE ",14.89,dry,365,False,low,high,coffee/tea/hot drinks
640820,"Oksemørbrad serveret med sauterede grønsager, kogte kartofler",19.83,dry,365,False,low,high,coffee/tea/hot drinks
640853,"Stegt hellefisk serveret med forårsgrøn sauce,i kogt på flø",31.8,dry,365,False,low,high,coffee/tea/hot drinks
640875,Vegetar ret majs boller serveret med grønsager og tomat sauce ,999.0,dry,7,True,low,high,bread products
640914,"Mørbrad bøf af svin, serveret med champignon sauce, grønsage",999.0,ambient,365,False,low,high,alcoholic beverages
640937,Ekstra bearnaise sauce,9.33,refrigerated,14,False,medium,high,sauces/condiments
640969,Skysauce,127.0,refrigerated,14,False,medium,high,sauces/condiments
640971,Pommes frites,999.0,dry,365,False,low,high,coffee/tea/hot drinks
640993,Oste anretning med kiks,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641002,Hjemmebagt æbletærte serveret med kanelparfait,22.12,dry,365,False,low,high,coffee/tea/hot drinks
641031,"Hjemmelavet konfekt chokolade kage uden mælk og mel,serveret m",4.43,dry,365,False,low,high,coffee/tea/hot drinks
641052,Hjemmelavet vanilje parfait serveret med chokolade sauce,17.71,dry,365,False,low,high,coffee/tea/hot drinks
641065,Kokkens anbefaling,14.55,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641087,Øl,2.7,ambient,365,False,low,high,alcoholic beverages
641100,Ale nr 16 fra Refsvindinge,5.0,ambient,365,False,low,high,alcoholic beverages
641110,Postevand pr person,10.21,dry,365,False,low,high,coffee/tea/hot drinks
641113,Sodavand,2.52,ambient,365,False,low,high,soft drinks
641125,Æble juice/appelsin juice,25.5,refrigerated,7,True,medium,high,fresh juice/smoothie
641126,1/2 flaske akvavit,15.0,ambient,365,False,low,high,alcoholic beverages
641130,Snaps akvavit glas,17.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641139,Diverse likør/cognac i glas 2 cl,27.0,ambient,365,False,low,high,alcoholic beverages
641144,Kaffe/te,3.62,dry,365,False,low,high,coffee/tea/hot drinks
641148,Diverse alkohol drikke,11.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641158,Husets hvidvin flaske,25.29,ambient,365,False,low,high,alcoholic beverages
641175,Husets hvidvin 1/2 karaffel,23.17,ambient,365,False,low,high,alcoholic beverages
641179,Husets hvidvin i glas,16.45,ambient,365,False,low,high,alcoholic beverages
641189,Diverse hvide vine,29.8,ambient,365,False,low,high,alcoholic beverages
641220,"Husets rødvin, Bodegas centenarias fra Chile, Cabernet Sauvign",12.43,ambient,365,False,low,high,alcoholic beverages
641227,"Husets rødvin i 1/2 karaffel Bodegas centenarias fra Chile, Ca",28.0,ambient,365,False,low,high,alcoholic beverages
641232,Husets glas rødvin,18.0,ambient,365,False,low,high,alcoholic beverages
641233,Diverse rødvine,70.0,ambient,365,False,low,high,alcoholic beverages
641235,Diverse rose vine,34.6,ambient,365,False,low,high,alcoholic beverages
641475,Nachos ost (85),999.0,refrigerated,14,True,medium,high,cheese
641476,Nachos kylling/okse (95),999.0,frozen,90,True,medium,high,meat frozen
641478,Hyggekurv,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641479,Pommes,85.0,frozen,90,True,low,high,frozen fried items
641488,Kylling Sandwich,28.0,frozen,60,True,medium,high,sandwiches frozen
641492,Tun Sandwich,999.0,frozen,60,True,medium,high,sandwiches frozen
641498,Oksekød Huset Burger,21.29,frozen,60,True,medium,high,sandwiches frozen
641501,Crispy Chicken,61.0,frozen,90,True,medium,high,meat frozen
641504,Mexican Burger,39.0,frozen,60,True,medium,high,sandwiches frozen
641505,Chili Burger,999.0,frozen,60,True,medium,high,sandwiches frozen
641507,Smoky Burger,999.0,frozen,60,True,medium,high,sandwiches frozen
641508,Speciel Burger,132.0,frozen,60,True,medium,high,sandwiches frozen
641509,Hulk Burger,999.0,frozen,60,True,medium,high,sandwiches frozen
641510,Grillet Steak,34.33,dry,365,False,low,high,coffee/tea/hot drinks
641520,Pasta la Filetto,999.0,frozen,60,True,medium,medium,pasta/rice frozen
641521,Pasta Rød Hav,999.0,frozen,60,True,medium,medium,pasta/rice frozen
641523,Lasagna,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641524,Quesadilla,56.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641527,Fiske Filet,999.0,frozen,60,True,medium,high,seafood frozen
641529,Børne Lasagna,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641530,Sort Kaffe,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641531,Latte,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641532,Cappucino,118.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641533,Chokolade,45.5,dry,365,False,low,high,coffee/tea/hot drinks
641536,Te,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641540,Vaffel,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641541,Sodavand,22.67,ambient,365,False,low,high,soft drinks
641543,Ice Tea,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641544,Alfa Saft,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641545,Vand,66.5,ambient,365,False,low,high,soft drinks
641547,Milkshakes,117.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641549,Heineken,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641922,Fri bar børn,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
643693,Poser,45.0,ambient,180,False,low,high,shelf-stable snacks
643698,Ekstra dressing,8.65,refrigerated,14,False,medium,high,sauces/condiments
643699,Ekstra bacon,7.52,frozen,90,True,medium,high,meat frozen
643700,Ekstra ost,7.0,refrigerated,14,True,medium,high,cheese
643703,Ekstra kød,12.44,frozen,90,True,medium,high,meat frozen
644210,Tequila,13.57,dry,365,False,low,high,coffee/tea/hot drinks
644968,Nytårsmenu 2 retter,999.0,dry,365,False,low,high,coffee/tea/hot drinks
644969,Nytårsmenu 3 retter,999.0,dry,365,False,low,high,coffee/tea/hot drinks
644970,Nytårsmenu Hovedret,999.0,refrigerated,1,False,high,medium,ready-to-eat meals
644971,Nytårsmenu 3 retter + kransekage,999.0,dry,365,False,low,high,coffee/tea/hot drinks
645222,Aalborg,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645231,Bailey,3.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
645239,Bacardi Blanca,22.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645242,Bacardi Lemon,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645243,Morgan Spice Gold,18.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645245,Smirnoff Vodka,5.53,ambient,365,False,low,high,alcoholic beverages
645246,Stoli Vodka,999.0,ambient,365,False,low,high,alcoholic beverages
645249,Pernod,40.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645266,Buchmills,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645276,Sambuca,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
646365,Fiskefilet med pommes frites,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646379,"Hjemmelavet Chicken nuggets med pommes frites, remoulade & ketc",22.4,dry,365,False,low,high,coffee/tea/hot drinks
646395,Dagens to retters menu for børn,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646402,Vaniljeis med chokolade sauce,41.0,dry,365,False,low,high,coffee/tea/hot drinks
646437,Dagens fastsatte 2 retters menu,4.42,dry,365,False,low,high,coffee/tea/hot drinks
646446,Hovedretter selskab,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646448,Desserter selskab,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646457,Velkomst drinks,24.0,ambient,365,False,low,high,alcoholic beverages
646468,Variable vare,76.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
646609,Småkager per person,29.4,dry,30,False,low,medium,pastries shelf-stable
647623,Hj. Pitabroed m. Shawarma,1.1,refrigerated,1,True,high,high,wraps/kebab fresh
647635,Hj. Pitabroed m. Kylling,2.32,refrigerated,1,True,high,high,wraps/kebab fresh
647636,Hj. Pitabroed m. Graesk boef,8.55,frozen,60,True,medium,high,wraps/kebab frozen
647638,Hj. Durum m. Shawarma,1.09,ambient,365,False,low,high,alcoholic beverages
647639,Hj. Durum m. Kylling,2.84,ambient,365,False,low,high,alcoholic beverages
647643,Hel landgangsbroed,1.68,refrigerated,2,True,high,high,meat fresh
647651,Dyppelse,1.43,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648870,Frankfurter med Brød,999.0,dry,365,False,low,high,coffee/tea/hot drinks
648872,Fransk Hotdog,35.8,frozen,60,True,medium,high,processed meat frozen
648873,Pølsebrød,999.0,ambient,365,False,low,high,alcoholic beverages
648874,Pariser Toast,999.0,frozen,60,True,medium,high,sandwiches frozen
648875,Pølsemix,7.0,ambient,365,False,low,high,alcoholic beverages
648876,Pommes Frites,44.75,dry,365,False,low,high,coffee/tea/hot drinks
648877,Pommes Frites med Nuggets,4.2,dry,365,False,low,high,coffee/tea/hot drinks
648878,Sodavand,22.38,ambient,365,False,low,high,soft drinks
648879,Øl,35.8,ambient,365,False,low,high,alcoholic beverages
648880,Kildevand,7.5,ambient,365,False,low,high,soft drinks
648881,Slush Ice,3.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648882,Kaffe,35.8,dry,365,False,low,high,coffee/tea/hot drinks
648883,Kande Kaffe,1.0,dry,365,False,low,high,coffee/tea/hot drinks
648885,Varm Kakao,6.0,dry,365,False,low,high,coffee/tea/hot drinks
648907,Håndmadder,3.89,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648908,Alm. Smørrebrød,3.42,dry,7,True,low,high,bread products
648909,Luksus Smørrebrød,4.19,dry,7,True,low,high,bread products
648912,Franskbrød med Pålæg,102.0,dry,7,True,low,high,bread products
648913,Franskbrød med Rejer,44.0,frozen,60,True,medium,high,seafood frozen
648914,Stegt Flæsk,6.73,dry,365,False,low,high,coffee/tea/hot drinks
648915,Flæskesteg,7.29,dry,365,False,low,high,coffee/tea/hot drinks
648916,Rød el Ristet Pølse,4.29,ambient,365,False,low,high,alcoholic beverages
648917,Frankfurter,5.97,dry,365,False,low,high,coffee/tea/hot drinks
648918,Rød el. Ristet Hotdog,1.57,dry,365,False,low,high,coffee/tea/hot drinks
648919,Fransk Hotdog,2.12,frozen,60,True,medium,high,processed meat frozen
648920,Fransk med Frankfurter,8.29,dry,365,False,low,high,coffee/tea/hot drinks
648921,Pølsebrød,3.75,ambient,365,False,low,high,alcoholic beverages
648922,Big Burger,4.74,refrigerated,1,True,high,high,sandwiches fresh
648923,Hamburger,9.11,frozen,60,True,medium,high,sandwiches frozen
648924,Chees-Burger,1.89,refrigerated,1,True,high,high,sandwiches fresh
648925,Bacon Burger,7.95,frozen,60,True,medium,high,sandwiches frozen
648926,Bacon/Chees Burger,1.85,refrigerated,1,True,high,high,sandwiches fresh
648927,Jumbo Burger,2.64,refrigerated,1,True,high,high,sandwiches fresh
648928,Pålægsburger,13.42,frozen,60,True,medium,high,sandwiches frozen
648929,Kyllinge Burger,4.0,refrigerated,1,True,high,high,sandwiches fresh
648930,Ribben-Sandwich,1.84,refrigerated,1,True,high,high,sandwiches fresh
648931,Frikadelle Sandwich,38.0,frozen,60,True,medium,high,sandwiches frozen
648932,Bøfsandwich,1.5,refrigerated,1,True,high,high,sandwiches fresh
648933,Lille Pommes,1.4,frozen,90,True,low,high,frozen fried items
648934,Stor Pommes,1.37,frozen,90,True,low,high,frozen fried items
648935,"Plankebøf, 200 gr",4.29,frozen,90,True,medium,high,meat frozen
648936,Paneret Schnitzel,3.2,frozen,90,True,medium,high,meat frozen
648937,"Møllehjul, 200 gr.",12.5,ambient,365,False,low,high,alcoholic beverages
648938,Hakkebøf med Bløde Løg,999.0,frozen,90,True,medium,high,meat frozen
648939,Kyllingebryst med Salat og Pommes,20.88,frozen,90,True,medium,high,meat frozen
648940,Bagt kartoffel med Hvidløgssmør,53.67,refrigerated,7,False,medium,high,dairy/eggs
648941,½ Kylling med Pommes Frittes,1.39,dry,365,False,low,high,coffee/tea/hot drinks
648942,½ Kylling u/ Pommes Fritte,5.06,dry,365,False,low,high,coffee/tea/hot drinks
648943,Stjerneskud m/ 1 Fisk,3.51,refrigerated,1,True,high,high,seafood fresh
648944,Stjerneskud m/ 2 Fisk,2.22,refrigerated,1,True,high,high,seafood fresh
648945,Stjerneskud m/ 3 Fisk,4.46,refrigerated,1,True,high,high,seafood fresh
648946,2 stk. Fiskefilet med Pommes Frittes,5.62,dry,365,False,low,high,coffee/tea/hot drinks
648947,"Nuggets, 7 stk. med Pommes Frittes",4.29,dry,365,False,low,high,coffee/tea/hot drinks
648948,Kyllinge Popcorn med Fritter,21.43,dry,365,False,low,high,coffee/tea/hot drinks
648949,Pita Kebab,7.57,frozen,60,True,medium,high,wraps/kebab frozen
648950,Kebab Mix,2.98,refrigerated,1,True,high,high,wraps/kebab fresh
648951,Pølsemix,1.71,ambient,365,False,low,high,alcoholic beverages
648952,Biksemad m/ 2 Spejlæg,16.5,refrigerated,7,False,medium,high,dairy/eggs
648953,Forårsrulle,7.91,frozen,90,True,low,high,frozen fried items
648954,"Chili-Chees Tops, 4 stk",18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648955,"Løgringe, 7 stk",26.0,frozen,90,True,low,high,frozen fried items
648956,Grillens Snackbox,17.0,frozen,90,True,medium,high,meat frozen
648957,Bøf med Spejlæg På Rugbrød,143.0,frozen,90,True,medium,high,meat frozen
648959,Pølse med Pommes Frittes,10.94,ambient,365,False,low,high,alcoholic beverages
648960,Kyllinge Nuggets med Pommes Frittes,6.36,dry,365,False,low,high,coffee/tea/hot drinks
648961,Fiskefilet med Pommes Frittes,9.53,dry,365,False,low,high,coffee/tea/hot drinks
648963,Blandet Salat,999.0,frozen,90,True,medium,high,meat frozen
648965,Salat med Rejer,999.0,frozen,60,True,medium,high,seafood frozen
648967,"0,5 l Sodavand",1.62,ambient,365,False,low,high,soft drinks
648968,Cocio,2.65,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648969,"0,5 L Kildevand",4.05,frozen,90,True,medium,high,meat frozen
648971,Flaske Øl,1.97,ambient,365,False,low,high,alcoholic beverages
648972,1 Glas Rød el. Hvid Vin,3.47,ambient,365,False,low,high,alcoholic beverages
648974,11 kg Gul,1.53,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648975,11 kg Truck,118.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648976,10 kg Letvægt,2.8,refrigerated,7,False,medium,high,dairy/eggs
648977,5 kg Gul,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648978,5 kg Letvægt,50.0,refrigerated,7,False,medium,high,dairy/eggs
648983,33kg,123.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648984,Tom Gul,56.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648986,Tom Letvægt,76.5,refrigerated,7,False,medium,high,dairy/eggs
648987,Diverse,4.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648988,Mad,2.73,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648989,Drikkevarer,15.6,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648990,Slik/Is,6.22,ambient,365,False,low,high,confectionery
650342,Pita falafel,2.22,refrigerated,1,True,high,high,wraps/kebab fresh
650357,Durum felafel,1.77,ambient,365,False,low,high,alcoholic beverages
651051,Sodavand,999.0,ambient,365,False,low,high,soft drinks
651064,UgensMaki,1.58,refrigerated,2,True,medium,low,assumed perishable (no rule match)
651146,Cocio Stor,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
654961,Forårsruller 8 stk,1.64,frozen,90,True,low,high,frozen fried items
654990,Tempura Rejer 4 stk,1.5,dry,365,False,low,high,coffee/tea/hot drinks
654998,Friteret Kyllingeindefilet (4 Stk),3.06,dry,365,False,low,high,coffee/tea/hot drinks
655014,Friteret Blomkål,5.47,dry,365,False,low,high,coffee/tea/hot drinks
655031,Rejechips,1.64,ambient,180,False,low,high,shelf-stable snacks
655081,Gyoza 6 stk,2.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
655106,Crispy Fiskeboller 4 stk,5.59,frozen,60,True,medium,high,seafood frozen
655140,Kyllingekødboller (3 boller),3.42,frozen,90,True,medium,high,meat frozen
655165,Laks Sashimi (6 Stk),4.22,refrigerated,1,True,high,high,seafood fresh
655181,Tun Sashimi (6 Stk),19.88,frozen,60,True,medium,high,seafood frozen
655196,Classic Laks Menu (13 stk.),2.71,refrigerated,1,True,high,high,seafood fresh
655199,Deluxe Laks Menu (14 stk.),4.34,refrigerated,1,True,high,high,seafood fresh
655207,Tun Menu (12 stk.),11.17,frozen,60,True,medium,high,seafood frozen
655208,Flamming Nigiri Menu (6 stk.),6.7,frozen,90,True,medium,high,meat frozen
655218,Nigiri Menu A ( 10 stk.),5.41,refrigerated,1,False,high,medium,ready-to-eat meals
655229,Nigiri Menu B ( 10 stk.),2.4,refrigerated,1,False,high,medium,ready-to-eat meals
655310,Star Menu 2 (32 stk.),1.62,refrigerated,1,False,high,medium,ready-to-eat meals
655316,Sushi Date ( 32 stk.),3.18,dry,365,False,low,high,coffee/tea/hot drinks
655320,Star Menu 3 (44 stk.),2.12,refrigerated,1,False,high,medium,ready-to-eat meals
655354,Family Menu (56 stk.),3.2,refrigerated,1,False,high,medium,ready-to-eat meals
655355,Star Menu 4 (56 stk.),4.12,refrigerated,1,False,high,medium,ready-to-eat meals
655356,Sushi Party (92 stk.),4.68,ambient,30,False,low,low,assumed shelf-stable (no rule match)
655427,Aloe Vera Juice,9.47,refrigerated,7,True,medium,high,fresh juice/smoothie
655431,Stor Sodavand 1.5L,24.6,ambient,365,False,low,high,soft drinks
655441,Spisepinde til børn,13.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
655453,Tokyo Glasfiber 5 par,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
655455,Tokyo Wood 5 par,60.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
655463,Wasabi Ærter 280g,25.0,dry,365,False,low,high,coffee/tea/hot drinks
655549,Pose,1.79,ambient,180,False,low,high,shelf-stable snacks
655551,Levering,62.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656152,Burger Menu,25.5,frozen,60,True,medium,high,sandwiches frozen
656153,Pita Menu,15.3,frozen,60,True,medium,high,wraps/kebab frozen
656154,Durum Menu,11.92,ambient,365,False,low,high,alcoholic beverages
656155,"Skinke, Pølser, Oregano",1.26,ambient,365,False,low,high,alcoholic beverages
656156,"Skinke, Ananas, Oregano",2.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656157,"SKinke, Pepperoni, Oregano",5.23,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656158,"Skinke, Løg, Kødfars, Oregano",20.25,frozen,90,True,medium,high,meat frozen
656159,"TSKinke, Champignon, Oregano",30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656160,"Kebab, Champ, Løg, Oregano",38.0,frozen,60,True,medium,high,wraps/kebab frozen
656161,"Kebab, Pepperoni, Bearnaisauce, Oregano",15.5,frozen,60,True,medium,high,wraps/kebab frozen
656164,"Fars, Pølser, Paprika, Løg, Oregano",999.0,ambient,365,False,low,high,alcoholic beverages
656165,"Pepperoni, Pølser, Paprika, Løg, Oregano",14.92,ambient,365,False,low,high,alcoholic beverages
656166,"Fars, Pepperoni, Oregani",999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656168,"Skinke, Pepperoni, Bearnaisesauce, Oregano",105.0,refrigerated,14,False,medium,high,sauces/condiments
656171,"Kylling, Champ, Karry, Oregano",999.0,frozen,90,True,medium,high,meat frozen
656172,"Kødsauce, Pepperoni, Oregano",999.0,frozen,90,True,medium,high,meat frozen
656173,"Bacon, Kødfars, Oregano",999.0,frozen,90,True,medium,high,meat frozen
656174,Margherita,3.44,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656175,Vesuvio,1.08,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656176,B. Vesuvio,10.06,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656177,C. Vesuvio,119.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656178,Zorro,3.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656179,Natali,3.48,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656180,Tove,3.21,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656181,Palles,2.51,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656182,Faso,1.13,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656183,B. Faso,23.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656184,Hawaii,1.68,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656185,Anders,3.11,refrigerated,2,True,high,high,meat fresh
656186,Tyrkisk pepperoni,1.64,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656187,A. Tyrkisk pepperoni,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656191,Simon,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656192,Bella Donna,3.34,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656195,Nickolaj,1.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656196,Kasper,3.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656197,Ostepizza,14.0,dry,365,False,low,high,coffee/tea/hot drinks
656198,Kenneth,7.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656199,Limfjord,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656200,Byens,20.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656201,Napoli,2.59,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656202,Milano,9.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656203,Barbaros,7.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656204,Rhodos,1.26,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656205,Victor,3.45,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656206,Gandrup Special,1.65,refrigerated,2,True,high,high,meat fresh
656207,Morten,3.76,dry,365,False,low,high,coffee/tea/hot drinks
656208,Torino,2.84,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656209,B. Torino,35.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656210,Lambada,3.52,frozen,90,True,medium,high,meat frozen
656211,Tomas,1.24,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656212,B. Tomas,40.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656213,C. Tomas,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656214,Peter,3.18,dry,365,False,low,high,coffee/tea/hot drinks
656215,Din egen pizza,2.28,refrigerated,2,True,high,high,fresh pizza
656216,Sorento,2.32,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656217,Venus,5.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656218,Venezia,4.27,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656219,Anna,8.11,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656220,Mexicano,1.98,refrigerated,2,True,medium,low,assumed perishable (no rule match)
