item_id,title,total_qty,n_days,avg_gap_days,max_gap_days
654961,Forårsruller 8 stk,223,111,1.6363636363636365,5.0
654990,Tempura Rejer 4 stk,358,119,1.5,6.0
655031,Rejechips,203,110,1.6422018348623852,6.0
655081,Gyoza 6 stk,135,80,2.2911392405063293,9.0
655140,Kyllingekødboller (3 stk),135,54,3.4150943396226414,14.0
655229,Nigiri Menu B ( 10 stk.),111,74,2.3972602739726026,13.0
655310,Star Menu 2 (32 stk.),205,113,1.6160714285714286,6.0
655320,Star Menu 3 (44 stk.),133,83,2.1219512195121952,9.0
655549,Pose,179,98,1.7938144329896908,6.0
656155,"Skinke, Pølser, Oregano",418,145,1.2569444444444444,5.0
656175,Vesuvio,1098,168,1.0838323353293413,4.0
656182,Faso,678,161,1.13125,4.0
656184,Hawaii,199,109,1.6759259259259258,6.0
656186,Tyrkisk pepperoni,173,109,1.6388888888888888,5.0
656195,Nickolaj,307,126,1.448,5.0
656204,Rhodos,379,141,1.2571428571428571,3.0
656206,Gandrup Special,203,111,1.6454545454545455,7.0
656211,Tomas,522,147,1.2397260273972603,5.0
656215,Din egen pizza,143,80,2.278481012658228,8.0
656216,Sorento,112,79,2.3205128205128207,8.0
656220,Mexicano,134,90,1.9775280898876404,8.0
656225,Italia,568,147,1.226027397260274,4.0
656231,Kurdisk Pizza,482,145,1.2569444444444444,4.0
656235,Viking,154,91,1.9666666666666666,7.0
656244,Durum med Kebab,579,152,1.1986754966887416,4.0
656245,Durum med Kylling,145,93,1.9673913043478262,10.0
656251,Nuggets,139,83,2.1463414634146343,7.0
656255,Grillkylling,495,147,1.226027397260274,4.0
656259,Kebab mix,160,87,2.104651162790698,8.0
656267,Mouse,127,80,2.240506329113924,12.0
656270,Nuggets,166,93,1.9673913043478262,6.0
656276,Pita-Kebab,265,123,1.4836065573770492,5.0
656283,Cheese Burger,207,82,2.234567901234568,7.0
656288,Lille Pommes Frites,598,163,1.117283950617284,4.0
656289,Stor Pommes Frites,785,163,1.117283950617284,4.0
656310,"0,33 liter dåse sodavand",581,137,1.3014705882352942,4.0
656366,Alm,302,125,1.4516129032258065,6.0
656367,Fam,420,142,1.2836879432624113,4.0
656426,Dagens ret,75,4,23.333333333333332,28.0
656466,Børn under 12 (Mandag – Torsdag),249,73,2.4583333333333335,18.0
656472,Børn under 12(Fredag – Søndag (Helligdag)),269,64,2.873015873015873,21.0
656476,Baby (0-2 år),21,20,8.157894736842104,25.0
656688,Morgenbolle m. Smør og syltetøj,2949,149,1.2162162162162162,6.0
656692,Morgentoast,649,127,1.4285714285714286,6.0
656698,Morgen tallerken,1143,132,1.3740458015267176,6.0
656709,Coca Cola Zero,604,137,1.3235294117647058,6.0
656713,Danskvand,466,133,1.3636363636363635,6.0
656714,Hyldeblomst lemonade,675,139,1.3043478260869565,6.0
656716,Americano,1090,145,1.25,6.0
656717,Filter,1935,149,1.2162162162162162,6.0
656720,Cortado,534,138,1.313868613138686,6.0
656721,Flat White,795,140,1.2949640287769784,6.0
656722,Cappuccino,2084,149,1.2162162162162162,6.0
656723,Latte,3336,149,1.2162162162162162,6.0
656724,Is-Latter med Karamelsirup,466,127,1.4206349206349207,7.0
656726,Chai-Latte,588,143,1.267605633802817,7.0
656728,Varm Kakao med Flødeskum,853,144,1.2587412587412588,6.0
656729,The - kop,585,139,1.3043478260869565,9.0
656731,Hønsemad,745,131,1.3846153846153846,7.0
656735,Laks/Avocado,796,136,1.3333333333333333,7.0
656739,Avocadotoast,746,133,1.3636363636363635,7.0
656740,Morgentoast,646,132,1.3740458015267176,7.0
656947,Unspecified,153,98,1.865979381443299,12.0
657204,Glas Sodavand,239,84,1.4457831325301205,6.0
657751,California Club Sandwich lille,288,103,1.696078431372549,8.0
658024,kildevand,163,79,2.2948717948717947,9.0
658044,san pellegrino,577,133,1.3636363636363635,5.0
658048,alm sodvand,734,148,1.2312925170068028,6.0
658058,italienske øl,315,105,1.7403846153846154,6.0
658171,Little Italy lille,73,35,5.147058823529412,20.0
658354,Mad ud af huset,823,83,2.1951219512195124,8.0
658363,California Club Sandwich Stor,224,98,1.8041237113402062,6.0
658447,Stor salat,428,123,1.4672131147540983,4.0
658459,Hjemmebagt bolle,315,92,1.967032967032967,6.0
658523,Ekstra 10kr,318,113,1.5625,10.0
658553,Ekstra,65,37,4.944444444444445,17.0
658614,Diverse,922,146,1.2344827586206897,4.0
658834,dressing,77,48,3.617021276595745,15.0
658842,pose,132,86,2.0588235294117645,7.0
660328,Udbringning,539,159,1.1455696202531647,4.0
660406,Pose,536,158,1.1528662420382165,4.0
662092,F4 Edamame Bønner,37,25,6.666666666666667,24.0
662094,F6 Tangsalat,78,49,3.6666666666666665,29.0
662095,F7 Mini forårsruller,65,41,4.375,13.0
662122,U4 Spicy Ebi (Uramaki),36,24,7.130434782608695,21.0
662133,G3. Chicago (Gourmet Maki),41,23,7.318181818181818,30.0
662151,H1. Laks Hoso (8 stk.),82,37,4.666666666666667,15.0
662157,H6. Avocado Hoso (8 stk.),41,28,6.518518518518518,19.0
662159,H8. Agurke Hoso (8 stk.),29,21,8.2,30.0
662177,Laks (1 stk),210,42,3.975609756097561,19.0
662180,Tun (1 stk),32,15,11.357142857142858,38.0
662185,Flamberet Laks (1 stk),63,18,9.294117647058824,31.0
662232,Øko. Hyldeblomst,42,31,5.866666666666666,29.0
662236,Kande Vand,87,58,3.175438596491228,10.0
662237,Sapporo,52,30,6.172413793103448,19.0
662258,Chili Mayo,124,63,2.838709677419355,11.0
662259,Teriaki Sovs,47,27,6.769230769230769,22.0
662266,Pose,800,164,1.1042944785276074,4.0
666034,Little Italy Stor,78,35,4.764705882352941,23.0
666056,Stor,664,154,1.1830065359477124,5.0
666091,Rister hotdog,703,154,1.1830065359477124,4.0
666136,Sandwich Menu lille ( spar 15% ),211,34,4.9393939393939394,21.0
666154,Steak`n cheese Sandwich lille,187,83,2.1341463414634148,21.0
666163,Steak`n cheese Sandwich stor,157,80,2.189873417721519,17.0
666262,Thai Crunch lille,101,50,3.5714285714285716,18.0
666264,Thai Crunch stor,95,51,3.28,12.0
666271,Grøn som bare..... lille,163,38,4.351351351351352,12.0
666272,Grøn som bare..... stor,57,31,5.733333333333333,29.0
666276,Tunsandwich lille,53,20,7.842105263157895,29.0
666283,Mexican Chipotle Grill Sandwich lille,97,48,3.617021276595745,13.0
666284,Mexican Chipotle Grill Sandwich stor,68,40,3.8974358974358974,13.0
666295,Flæskestegs Sandwich lille,331,95,1.9042553191489362,6.0
666296,Flæskestegs Sandwich stor,260,95,1.9042553191489362,9.0
666300,Galvanina Økologisk Italiensk sodavand,119,70,2.608695652173913,12.0
666305,Dåse sodavand,162,80,2.1645569620253164,17.0
666366,El Jefe - chefen lille,58,40,4.410256410256411,20.0
666368,El Jefe - chefen stor,112,72,2.3943661971830985,10.0
666388,Smørrebrødsbakke,89,18,9.529411764705882,35.0
666604,Diverse Sandwich,2116,73,2.486111111111111,13.0
666614,Diverse drikkevarer,89,7,15.166666666666666,50.0
666617,Diverse bowls,96,7,22.333333333333332,36.0
666636,Gaffel,185,40,4.461538461538462,18.0
66674,"Ship full of IPA, Alcholfri",1,1,999.0,999.0
667208,0. Margherita,48,39,4.684210526315789,25.0
667210,Skinke,71,55,3.259259259259259,14.0
667211,Pepperoni,184,101,1.81,7.0
667214,Tacha,57,44,3.86046511627907,12.0
667216,Gravens,131,83,2.158536585365854,7.0
667217,Hawail,61,51,3.62,19.0
667222,Mafioza,59,47,3.8043478260869565,12.0
667226,Half & Half,55,44,3.9302325581395348,10.0
667231,Daniel,65,41,4.375,16.0
667232,Napoli,47,36,4.914285714285715,22.0
667233,Sicilia,79,60,3.0677966101694913,18.0
667236,Barivan,48,39,4.473684210526316,16.0
667239,Bo,46,38,4.837837837837838,22.0
667240,Borsa,97,60,2.983050847457627,14.0
667245,Mutti,36,31,5.9,23.0
667246,Hajne,38,32,5.645161290322581,18.0
667254,Teenager,57,42,4.317073170731708,10.0
667255,Botan,176,95,1.9042553191489362,8.0
667258,Sofie,47,40,4.641025641025641,24.0
667275,Durum Rulle,220,96,1.8526315789473684,8.0
667285,Cheesebruger,51,33,5.65625,17.0
667286,Dobbelt Cheesebruger,40,31,5.866666666666666,16.0
667289,Husets Burger,71,42,4.414634146341464,14.0
667291,Kebab/kyllinge mix,117,77,2.3421052631578947,8.0
667296,1/2 Kylling,94,57,3.125,12.0
667299,Kyllingnuggets,43,35,5.176470588235294,13.0
667302,A. Pommes Frites (Mellem),125,79,2.2948717948717947,13.0
667303,B. Pommes Frites (Stor),146,86,2.1294117647058823,8.0
667494,California Bowl lille,61,38,4.702702702702703,20.0
667549,Unspecified,180,77,2.3552631578947367,13.0
667762,Unspecified,295,79,2.2948717948717947,8.0
667930,Unspecified,4,4,35.333333333333336,70.0
668101,Unspecified,62,46,3.7777777777777777,13.0
669006,4 smørrebrød,1333,118,1.5384615384615385,13.0
66938,Rodfritter,1,1,999.0,999.0
671392,6 stk Miniruller,69,52,3.5098039215686274,19.0
672708,Unspecified,1529,176,1.0342857142857143,3.0
672914,Margherita,15,11,8.3,29.0
672915,Sicilia,17,15,10.928571428571429,62.0
672916,Vesuvio,3,3,21.0,28.0
672917,Hawaii,5,2,106.0,106.0
672918,Bertoni,5,5,38.25,112.0
672920,Firenze,2,2,23.0,23.0
672922,Salerno,2,2,9.0,9.0
672924,Verona,4,4,27.666666666666668,45.0
672925,Bapas,5,5,19.75,48.0
672926,Brescia,3,3,11.0,18.0
672927,Egtved pizza,10,8,15.714285714285714,59.0
672928,Gorgonzola,5,5,23.5,71.0
672931,Roma,6,5,27.0,45.0
672932,Luksus,3,3,32.0,56.0
672934,Husets special,6,6,15.6,31.0
672939,Vegetarpizza,3,3,23.0,28.0
672941,Mamas,4,4,37.333333333333336,65.0
672945,Vejle,4,4,6.333333333333333,10.0
672951,Salatpizza kebab,28,20,7.684210526315789,67.0
672954,Salatpizza kebab og skinke,3,3,24.5,34.0
672956,El Paso,3,2,1.0,1.0
672962,Halv indbagt,6,6,22.8,40.0
672977,Kebab rulle,13,6,21.6,42.0
672979,Luksus Rulle,6,2,9.0,9.0
672983,Cheese burger,6,2,55.0,55.0
672984,Bacon cheese,7,4,20.666666666666668,31.0
672990,Grillkylling,10,6,10.6,21.0
672996,Pommes,3,3,9.0,14.0
673120,Mellem øl,259,117,1.5517241379310345,5.0
673995,Unspecified,877,168,1.0838323353293413,3.0
674944,Margherita,23,18,5.411764705882353,15.0
674945,Vesuvio,39,28,4.222222222222222,18.0
674946,Pepperoni pizza,90,48,2.574468085106383,9.0
674948,Hawaii,40,30,4.0344827586206895,15.0
674950,Mary,19,16,8.266666666666667,21.0
674952,Egtved,48,34,3.8484848484848486,15.0
674953,Sorento,19,15,7.428571428571429,29.0
674954,Mamma Mia,32,23,5.0,21.0
674955,Napoli,23,21,5.9,15.0
674958,Amore,21,16,8.066666666666666,44.0
674961,Papa,70,46,2.8222222222222224,9.0
674962,Tortilla,24,18,7.647058823529412,22.0
674963,Riks,28,24,4.956521739130435,15.0
674971,Kebab,90,53,2.4615384615384617,7.0
674976,Egtved special,40,30,4.379310344827586,18.0
674992,Calzone spaghetti,33,25,4.916666666666667,15.0
674993,Calzone,16,16,8.333333333333334,18.0
674994,Calzone Italia,17,16,7.2,23.0
674999,Kyllingerulle,87,45,3.1136363636363638,10.0
675004,Pita Kebab,70,35,3.176470588235294,13.0
675014,Kebabmix,54,35,3.9411764705882355,24.0
675021,Pommes,103,57,2.767857142857143,21.0
675024,Bacon cheese burger,26,20,5.842105263157895,19.0
675041,Bambino,21,20,7.2105263157894735,46.0
675044,Kyllinge nuggets,19,18,8.235294117647058,24.0
675046,Mineralvand,26,17,8.5625,44.0
675103,Vesuvio,24,5,22.25,34.0
675127,Elias,30,1,999.0,999.0
677717,Hvidlog,279,111,1.6454545454545455,6.0
677720,Chili,172,89,2.034090909090909,6.0
678701,Dàse sodavand,57,41,4.275,34.0
679276,Vand,146,80,2.278481012658228,10.0
679279,Sodavand lille,420,149,1.2094594594594594,7.0
679281,Sodavand stor,141,91,2.0,9.0
679283,5 smørrebrød,168,91,1.9444444444444444,13.0
679344,Kaffe,404,104,1.7378640776699028,14.0
682623,Unspecified,68,19,7.055555555555555,19.0
684228,Lille sandwich,2,2,20.0,20.0
684309,Bolle,686,96,1.8421052631578947,17.0
684312,Bolle m. smør,7,7,23.5,35.0
684314,Bolle m. ost/skinke,28,18,9.058823529411764,33.0
684317,Chokoladebolle,887,100,1.7676767676767677,17.0
684328,Pizzasnegl,500,90,1.9662921348314606,17.0
684347,Pølsehorn,151,36,4.685714285714286,27.0
684353,Foccacia,1025,101,1.75,17.0
684372,Toast,1951,103,1.7156862745098038,17.0
684378,Burger,950,99,1.7857142857142858,17.0
684386,Panini,421,90,1.9662921348314606,17.0
684421,Frugt,7,4,20.666666666666668,32.0
684464,Salatbar / varmbuffet,1242,104,1.6990291262135921,17.0
684871,Ebi Fry (4 stk),10,9,17.5,45.0
684872,Forårsruller (4 stk),12,11,16.6,79.0
684875,Gyoza Dumplings (4 stk),10,7,25.333333333333332,72.0
684876,Tangsalat,10,10,14.88888888888889,59.0
684878,O-Shi Månedens Menu (42 stk),79,49,3.7083333333333335,27.0
684880,Maki Menu 2 (30 stk),5,5,30.5,40.0
684884,O-Shi Menu 2 (15 stk),8,8,20.285714285714285,73.0
684885,O-Shi Menu 3 (15 stk),19,17,10.5,42.0
684888,O-Shi Menu 6 (34 stk),7,6,31.2,62.0
684889,O-Shi Menu 7 (32 stk),7,7,22.333333333333332,42.0
684897,Laks Sashimi,5,4,56.0,107.0
684901,Kylling Stick (1 stk),6,3,7.5,9.0
684902,Tigerreje Stick (1 stk),10,3,71.5,98.0
684905,Nigiri Laks (1 stk),10,3,70.0,120.0
684907,Nigiri (1 stk),8,1,999.0,999.0
684910,Nigiri Reje (1 stk),8,2,20.0,20.0
684943,Snow Ball Uramaki (8 Skiver),8,7,19.833333333333332,28.0
684946,Caterpillar Toppede Uramaki (8 Skiver),8,8,21.0,49.0
684947,Red Dragon Roll Toppede Uramaki (8 Skiver),7,7,24.5,77.0
684948,Tempura RollToppede Uramaki (8 Skiver),9,9,18.375,43.0
684949,Hells Kitchen Toppede Uramaki (8 Skiver),14,7,24.5,77.0
684967,Chillimayo (Sauce Tilbehør),6,4,35.666666666666664,46.0
684973,Soda Ramune (Japansk Sodavand),5,4,46.333333333333336,61.0
684986,Man.-tor. kl.16-21,201,60,2.983050847457627,8.0
685012,Fre.-søn.,193,51,3.62,13.0
685985,Juicebrik,27,17,7.0,25.0
686019,Kop kaffe/the/kakao,56,29,5.821428571428571,26.0
686257,Unspecified,175,41,4.3,22.0
686356,Vand / lille sodavand 25cl,209,82,2.123456790123457,17.0
686367,Vand m. brus / dåsesodavand 33cl,71,35,4.9411764705882355,26.0
686383,Harboe sodavand / ice tea / hyldeblomst,8,6,12.4,28.0
686400,"0,5L sodavand / cocio / drikkeyoghurt",29,19,8.055555555555555,43.0
686409,Redbull,50,27,6.346153846153846,35.0
686422,"0,5L Energidrik",58,25,6.166666666666667,36.0
686437,Iskaffe,1,1,999.0,999.0
686442,Kaffekort (10 kopper),1,1,999.0,999.0
686463,Kage / croissant,1,1,999.0,999.0
689412,Stor Øl,130,58,3.0701754385964914,17.0
690023,Ekstra Tilbehør,156,80,2.1139240506329116,11.0
692649,T151 Oban,32,30,6.206896551724138,25.0
692650,T152 Fukong,77,56,3.2,9.0
692666,T153 Nagano maki,205,108,1.6822429906542056,8.0
692670,T154 Nikko,134,85,2.142857142857143,8.0
692678,T158 Osaka,38,29,5.785714285714286,25.0
692679,T159 Lille Party,55,39,4.552631578947368,15.0
693329,Te (50),191,104,1.7572815533980584,8.0
693331,Te (100g)48,404,119,1.5338983050847457,6.0
693336,Te (100g) (40),266,91,1.8222222222222222,9.0
693337,Te(100g 44),580,136,1.3185185185185184,6.0
693338,Te (100g) (45),399,130,1.4031007751937985,4.0
693339,Te (100g) (49),144,70,2.536231884057971,9.0
693340,Te (100g) (50),601,161,1.13125,3.0
693341,Te (100g) (55),279,115,1.587719298245614,6.0
693349,Te (250g)110,196,84,2.1686746987951806,10.0
693413,Krydderie (10),450,138,1.3211678832116789,5.0
693418,Krydderie (20),285,122,1.4958677685950412,6.0
693421,Krydderie (25),157,85,2.142857142857143,12.0
693423,Krydderie (30),370,128,1.4251968503937007,6.0
693433,Diverse (29),139,63,2.8870967741935485,15.0
693435,Diverse (10),165,61,2.933333333333333,12.0
693439,Diverse (20),397,104,1.7475728155339805,7.0
693441,Diverse (25),151,63,2.7096774193548385,17.0
693443,Diverse (30),238,82,2.185185185185185,14.0
693446,Diverse (39),166,77,2.3552631578947367,12.0
693448,Diverse (45),152,81,2.2,12.0
693454,Diverse (69),138,64,2.7777777777777777,35.0
693594,Kage & Chokolade (18),165,68,2.5671641791044775,27.0
693595,Te(100g60),135,83,2.1951219512195124,14.0
693597,Kage & Chokolade (25),152,71,2.585714285714286,12.0
693601,Kage & Chokolade (45),377,150,1.2080536912751678,3.0
693637,Soja & Paste (40),329,131,1.3923076923076922,4.0
694016,Kapri Pris,282,117,1.4655172413793103,4.0
694776,Unspecified,85,68,2.582089552238806,13.0
694983,Margarita,77,59,3.0517241379310347,10.0
694984,Pepperoni,201,103,1.7745098039215685,6.0
694985,Skinke,73,54,3.4150943396226414,14.0
694987,Hawaii,86,65,2.71875,8.0
694988,Pizza Tropical,46,33,5.59375,28.0
694989,Pizza Pommes,54,42,4.2682926829268295,13.0
694990,Mamma Mia,213,104,1.7572815533980584,6.0
694991,Husets Pizza,46,37,4.638888888888889,18.0
694992,Mexicaneren,67,49,3.6875,11.0
694996,Dream,67,52,3.4901960784313726,13.0
694997,Batman,70,47,3.9347826086956523,23.0
695003,Byg-Selv,55,47,3.8260869565217392,14.0
695005,Bacon Special,42,31,5.666666666666667,29.0
695006,Italia,53,38,4.675675675675675,22.0
695007,Djursland,78,52,3.549019607843137,10.0
695009,Milano,49,38,4.702702702702703,26.0
695010,Kødelsker,142,86,2.0352941176470587,10.0
695023,Hvidløg i bæger,71,43,4.095238095238095,14.0
695025,Rullekebab med Kebab,194,94,1.946236559139785,10.0
695032,Pommes Frites Stor,369,129,1.40625,5.0
695033,½ Grillkylling,148,80,2.2911392405063293,8.0
695037,Kebabmix,62,48,3.851063829787234,17.0
695041,Plankebøf (Hjemmelavet Bøf),64,39,4.7631578947368425,14.0
695044,Thorsager burger,44,31,5.7,23.0
695047,Cheese Burger,70,39,4.605263157894737,13.0
695049,Bacon-cheese Burger,98,65,2.796875,15.0
695058,"0,33 Liter Sodavand",66,30,6.0,23.0
695468,Ukraino /sort kaffe,454,88,2.0689655172413794,14.0
695471,Flat White,100,54,3.2452830188679247,21.0
695472,Cappuccino,339,87,2.0930232558139537,14.0
695473,Latte,312,82,2.2222222222222223,14.0
695474,Latte Macchiato,54,31,5.566666666666666,15.0
695475,Iced Latte,52,35,5.117647058823529,16.0
695480,Te,260,82,2.2098765432098766,14.0
695481,Kakao,301,78,2.3376623376623376,15.0
695482,Chai Latte,125,62,2.9344262295081966,14.0
695483,Golden Latte,170,69,2.6470588235294117,15.0
695485,Isvand,85,42,4.390243902439025,27.0
695489,Saft/Sodavand,173,63,2.870967741935484,14.0
695493,Sandwich veggie,47,37,4.694444444444445,23.0
695494,Sandwich laks/falafel/frikadelle,339,83,2.1951219512195124,14.0
695496,Salat (139),50,27,6.923076923076923,20.0
695497,Brunch,75,33,5.4375,17.0
695498,Bolle med smoer,125,61,3.0,15.0
695499,Bolle med ost/marmelade,395,89,2.0454545454545454,14.0
695500,Kage,560,85,2.142857142857143,14.0
695501,Pandekager,86,42,4.2682926829268295,21.0
696185,1 kylling,1152,169,1.0773809523809523,4.0
696229,1/2 kylling,395,147,1.2397260273972603,5.0
696428,Fritter  med dyp,1148,166,1.096969696969697,4.0
696481,Pommesfrites,211,95,1.925531914893617,7.0
696518,Coleslow,303,124,1.4634146341463414,6.0
696553,Dyp,166,68,2.6417910447761193,18.0
696584,Agurkesalat,210,96,1.8842105263157896,6.0
696743,Familiemenu,121,78,2.2857142857142856,10.0
696983,1/2 kylling &fritter,1078,168,1.0778443113772456,4.0
697135,Poser,74,37,4.972222222222222,28.0
69792,Potato kale pesto,17,2,13.0,13.0
698702,Unspecified,2117,177,1.0284090909090908,4.0
699534,Hj. pita kebab + dåse,140,67,1.8181818181818181,7.0
699908,Div,182,86,1.8823529411764706,6.0
699918,Div,485,124,1.3008130081300813,4.0
699925,Div,232,100,1.5858585858585859,5.0
699928,Div,136,67,2.303030303030303,14.0
699972,Hj. durum kebab,563,113,1.0714285714285714,4.0
699980,Hj. durum kylling,168,78,1.5584415584415585,7.0
699986,Hj. durum mix,92,62,1.9672131147540983,8.0
700051,Hj. durum kebab + dåse,388,105,1.1442307692307692,3.0
702136,Svinekam som vildt,19,1,999.0,999.0
702150,Gammeldags oksesteg,11,1,999.0,999.0
702169,Kalvesteg som vildt,121,10,17.88888888888889,79.0
708130,Pose,136,80,2.2911392405063293,10.0
708162,Pose,152,91,2.011111111111111,10.0
708171,Pose,599,160,1.1383647798742138,4.0
708176,Pose,439,149,1.222972972972973,5.0
711431,Winston,197,77,1.8026315789473684,10.0
712119,Cocio,51,35,4.9411764705882355,22.0
712126,Vand 1/2l,623,125,1.2741935483870968,5.0
712130,Coca cola 1 1/2l,138,85,1.869047619047619,4.0
712254,Tuborg grøn,84,33,5.625,21.0
712343,Haribo,108,64,2.857142857142857,21.0
716632,Alm Øl (Fra kl12-16),4934,182,1.0,1.0
716633,Alm Øl (Fra kl16-24),5806,147,1.2397260273972603,8.0
716634,Lux Øl (Fra kl12-16),204,69,2.0,13.0
716635,Lux Øl (Fra kl16-24),615,114,1.5486725663716814,8.0
716636,Breezer (Hel Dag),6,6,20.2,38.0
716637,Somersby (Hel Dag),7,5,25.25,49.0
716638,IPA (Hel Dag),49,25,7.458333333333333,29.0
716639,Glas Vin (Hel Dag),8,7,12.166666666666666,26.0
716641,Black Coffee (Hel Dag),49,21,7.15,39.0
716642,Sodavand (Hel Dag),797,156,1.167741935483871,5.0
716643,Kildevand (Hel Dag),83,37,4.861111111111111,36.0
716644,Danskevand (Hel Dag),2,1,999.0,999.0
716645,Saft (Hel Dag),3,3,26.5,47.0
716646,Juice (Hel Dag),26,22,7.238095238095238,35.0
716647,Cocio (Hel Dag),11,8,15.857142857142858,35.0
716648,Redbull (Hel Dag),6,3,7.0,13.0
716649,Ginger Beer (Hel Dag),1,1,999.0,999.0
716655,Irish Coffee (Hel Dag),47,15,3.0,6.0
716658,Extra Shot (Hel Dag),76,20,5.052631578947368,13.0
716659,Underberg (Hel Dag),1,1,999.0,999.0
716661,Cigarretter (Hel Dag),6,4,33.666666666666664,98.0
716662,Snack (Hel Dag),60,31,4.666666666666667,19.0
716663,Små Shot (Hel Dag),103,33,4.15625,14.0
716665,Alm Spiritus 2cl (Hel Dag),535,91,1.5555555555555556,5.0
716666,Lux Spiritus 2cl (Hel Dag),33,18,7.352941176470588,37.0
716667,Alm Spiritus 4cl (Hel Dag),232,49,2.7291666666666665,8.0
716668,Lux Spiritus 4 cl (Hel Dag),1,1,999.0,999.0
716672,Fl lux Spiritus (Hel Dag),1,1,999.0,999.0
716675,Skole sandwich,828,76,2.3333333333333335,18.0
716676,Skole pasta,37,26,7.0,41.0
716677,Kaffe latte,13,9,18.375,36.0
716678,Americano,37,28,6.074074074074074,32.0
716679,Cappuccino,24,11,17.0,34.0
716680,Espresso,40,18,8.117647058823529,22.0
716681,Sodavand,57,29,5.5,30.0
716682,Sandwich,1085,87,2.0348837209302326,17.0
716683,Dagens varme ret,2,2,70.0,70.0
716684,Fredags tapas,45,9,16.375,76.0
716744,Margherita,47,35,4.9411764705882355,16.0
716745,Moro,166,101,1.81,6.0
716748,Vesuvio,67,49,3.625,15.0
716749,Venezia,30,27,6.269230769230769,22.0
716750,Amerikaner,50,42,4.121951219512195,13.0
716752,Capricciosa,57,45,3.977272727272727,14.0
716753,Husets,158,96,1.9052631578947368,9.0
716757,Pizza Kebab,102,64,2.8095238095238093,12.0
716758,Gorgonzola,30,26,6.72,20.0
716766,Maffioza,38,33,5.03125,22.0
716768,Montanara,55,44,4.093023255813954,12.0
716769,Bella Donna,61,43,4.142857142857143,13.0
716776,Din Egen Pizza,93,47,3.9347826086956523,17.0
716779,Ufo (dobbelt Indbagt),33,28,5.962962962962963,36.0
716784,Maradona,39,31,5.666666666666667,35.0
716794,Berdan,37,27,6.1923076923076925,21.0
716795,Mickey-pizza,39,30,6.068965517241379,19.0
716800,Pita-Kebab,57,42,4.048780487804878,16.0
716816,1/2 Kylling,168,87,2.046511627906977,6.0
716820,Durum,41,34,4.909090909090909,28.0
716822,Dobbeltburger,35,23,7.818181818181818,33.0
716823,Baconburger,31,25,7.0,20.0
716824,Bigburger,60,43,4.309523809523809,11.0
716825,Cheeseburger,67,49,3.6458333333333335,14.0
716827,Pommes Frites (Lille),130,92,1.901098901098901,6.0
716828,Pommes Frites (Stor),236,121,1.5083333333333333,5.0
716830,1/4 Liter,136,94,1.89247311827957,5.0
716845,Fodpleje uden håndklæde,141,90,1.9662921348314606,9.0
716846,Negleklip uden hånklæde,61,45,3.909090909090909,25.0
716847,Salg af Fodpleje Produkter,25,20,7.7368421052631575,25.0
716848,Ansigts Behandling,13,12,13.272727272727273,53.0
716849,"Ret , Farve Vip og Bryn",19,19,9.38888888888889,20.0
716850,"Salg af Make up, Creme og Neglelak",17,17,10.0625,43.0
716851,Gavekort,9,7,8.833333333333334,16.0
716852,Landbrugs Lotteri,92,31,6.0,35.0
716853,Renseri,67,43,4.023809523809524,23.0
716854,Reisenthel,8,8,11.0,37.0
716855,Festival Sokker og Strømpebukser,96,58,3.017543859649123,8.0
716856,Baby Ting,5,4,37.333333333333336,92.0
716857,Tim & Simonsen,60,30,5.724137931034483,25.0
716859,Garn & Sy Tilberhør,499,94,1.8494623655913978,7.0
716860,Zhenzi Tøj,127,63,2.8870967741935485,8.0
716861,Zoey Tøj,24,23,7.5,24.0
716862,Wasabi Tøj,211,89,1.9659090909090908,6.0
716890,1 Pølse med Brød,14,7,6.833333333333333,16.0
716891,Fransk Hotdog,57,14,3.3076923076923075,13.0
716893,Pølsemix,16,11,5.6,14.0
716894,Pommesfrites,29,15,4.928571428571429,12.0
716895,Toast,26,13,5.916666666666667,15.0
716896,1 Flaske øl,50,17,4.0625,10.0
716899,1 Kildevand,11,8,8.428571428571429,17.0
716900,1/1 l Vand,136,40,1.8717948717948718,9.0
716901,1 Kop Kaffe,149,36,2.142857142857143,6.0
716902,1 Kande Kaffe,3,1,999.0,999.0
716934,Blomster,69,14,8.076923076923077,36.0
716939,Øl (23),4145,138,1.3211678832116789,3.0
716940,Ølv(25),4255,106,1.7333333333333334,6.0
716941,Vand,468,91,2.011111111111111,10.0
716943,D.B (70),410,54,3.4339622641509435,13.0
716944,D.B (60),587,72,2.563380281690141,10.0
716946,Bitter (25),781,80,2.2911392405063293,7.0
716947,Shot (150),31,22,8.095238095238095,28.0
716948,Shot (200),23,17,10.0,21.0
716949,Shots (20),288,45,3.9545454545454546,21.0
716950,RTD (40),366,76,2.4133333333333336,8.0
716951,RTD (100),251,60,3.0847457627118646,13.0
716952,Rog,233,86,2.1294117647058823,7.0
716953,Chips (25),15,11,17.2,29.0
716954,Chips (10),25,13,14.0,36.0
716955,Flasker 500,24,18,10.588235294117647,35.0
716956,Flasker (650),7,7,23.5,55.0
716957,Flasker,23,19,8.38888888888889,25.0
716958,Energi,72,25,6.958333333333333,22.0
716959,Div,242,73,2.513888888888889,8.0
717372,Almindelig rød pølse,541,148,1.2244897959183674,6.0
