item_id,title,total_qty,n_days,avg_gap_days,max_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
638389,0.4 L Cocio,45,31,5.7,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638764,Husets Pizza,154,73,2.3194444444444446,10.0,refrigerated,2,True,high,high,fresh pizza
638778,"Sodavand 0,50 L",351,135,1.335820895522388,5.0,ambient,365,False,low,high,soft drinks
638779,"Sodavand 1,50 L",76,54,3.320754716981132,9.0,ambient,365,False,low,high,soft drinks
638784,Ayran,193,68,2.626865671641791,28.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
638787,Kebab Menu,83,54,3.30188679245283,15.0,frozen,60,True,medium,high,wraps/kebab frozen
638788,Margherita,172,99,1.806122448979592,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638789,Vesuvio,235,113,1.6071428571428572,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638791,Napoli,226,109,1.6296296296296295,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638793,Capricciosa,88,62,2.9672131147540983,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638795,Hawaii,179,101,1.81,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638800,Italiana,127,79,2.269230769230769,11.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638806,Kylling Pizza,121,73,2.513888888888889,11.0,refrigerated,2,True,high,high,fresh pizza
638807,Oriental,90,61,2.95,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638815,Chefens Special,128,85,2.1547619047619047,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638816,Verona,229,107,1.7075471698113207,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638818,Mafioso,82,58,3.0526315789473686,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638819,Husets Pizza,1411,175,1.0402298850574712,4.0,refrigerated,2,True,high,high,fresh pizza
638820,Calzone,180,107,1.69811320754717,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638826,Calles Special,120,76,2.4133333333333336,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
638848,Durum Kebab,1131,170,1.0710059171597632,3.0,ambient,365,False,low,high,alcoholic beverages
638855,Sand Kebab,81,54,3.320754716981132,12.0,refrigerated,1,True,high,high,wraps/kebab fresh
638872,1/2 Kylling - Med Tilbehører,285,118,1.5299145299145298,4.0,refrigerated,2,True,high,high,meat fresh
638890,Kebab,645,161,1.13125,3.0,refrigerated,1,True,high,high,wraps/kebab fresh
638904,Lille Pommes Frites,455,163,1.1111111111111112,3.0,dry,365,False,low,high,coffee/tea/hot drinks
638905,Stor Pommes Frites,493,159,1.1455696202531649,3.0,dry,365,False,low,high,coffee/tea/hot drinks
638933,Sodavand 33cl,167,78,2.2467532467532467,8.0,ambient,365,False,low,high,soft drinks
638935,Vand,103,58,3.175438596491228,18.0,ambient,365,False,low,high,soft drinks
638950,Øl,139,62,2.901639344262295,12.0,ambient,365,False,low,high,alcoholic beverages
639857,Hotdog/svob,98,53,3.3461538461538463,29.0,frozen,60,True,medium,high,processed meat frozen
640478,Pariserbøf,35,20,9.526315789473683,47.0,frozen,90,True,medium,high,meat frozen
640518,Stjerneskud,50,19,10.055555555555555,42.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
640693,Rejecocktail serveret med flute,22,11,17.9,43.0,ambient,365,False,low,high,alcoholic beverages
640711,"Dansk hakkebøf med bløde løg,skysauce, agurkesalat, kartofler",26,18,9.352941176470589,26.0,frozen,90,True,medium,high,meat frozen
640738,"Wienerschnitzel af kalvefilet,med pommes saute,ærter, smørsauce og wienerdreng",119,37,5.027777777777778,27.0,dry,365,False,low,high,coffee/tea/hot drinks
640761,"Wienerschnitzel a la Jens ,af kalvefilet,pommes frites,ærter, bearnaise sauce",22,13,13.083333333333334,41.0,dry,365,False,low,high,coffee/tea/hot drinks
641002,Hjemmebagt æbletærte serveret med kanelparfait,65,9,22.125,43.0,dry,365,False,low,high,coffee/tea/hot drinks
641052,Hjemmelavet vanilje parfait serveret med chokolade sauce,26,8,17.714285714285715,41.0,dry,365,False,low,high,coffee/tea/hot drinks
641087,Øl,279,68,2.701492537313433,19.0,ambient,365,False,low,high,alcoholic beverages
641100,Ale nr 16 fra Refsvindinge,118,37,5.0,22.0,ambient,365,False,low,high,alcoholic beverages
641113,Sodavand,442,72,2.5211267605633805,19.0,ambient,365,False,low,high,soft drinks
641139,Diverse likør/cognac i glas 2 cl,36,2,27.0,27.0,ambient,365,False,low,high,alcoholic beverages
641144,Kaffe/te,317,51,3.62,22.0,dry,365,False,low,high,coffee/tea/hot drinks
641220,"Husets rødvin, Bodegas centenarias fra Chile, Cabernet Sauvignon Reservado",31,15,12.428571428571429,48.0,ambient,365,False,low,high,alcoholic beverages
641475,Nachos ost (85),1,1,999.0,999.0,refrigerated,14,True,medium,high,cheese
641476,Nachos kylling/okse (95),1,1,999.0,999.0,frozen,90,True,medium,high,meat frozen
641478,Hyggekurv,1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641479,Pommes,2,2,85.0,85.0,frozen,90,True,low,high,frozen fried items
641488,Kylling Sandwich,2,2,28.0,28.0,frozen,60,True,medium,high,sandwiches frozen
641492,Tun Sandwich,1,1,999.0,999.0,frozen,60,True,medium,high,sandwiches frozen
641498,Oksekød Huset Burger,12,8,21.285714285714285,53.0,frozen,60,True,medium,high,sandwiches frozen
641501,Crispy Chicken,2,2,61.0,61.0,frozen,90,True,medium,high,meat frozen
641504,Mexican Burger,2,2,39.0,39.0,frozen,60,True,medium,high,sandwiches frozen
641505,Chili Burger,2,1,999.0,999.0,frozen,60,True,medium,high,sandwiches frozen
641507,Smoky Burger,2,1,999.0,999.0,frozen,60,True,medium,high,sandwiches frozen
641508,Speciel Burger,2,2,132.0,132.0,frozen,60,True,medium,high,sandwiches frozen
641509,Hulk Burger,1,1,999.0,999.0,frozen,60,True,medium,high,sandwiches frozen
641510,Grillet Steak,4,4,34.333333333333336,48.0,dry,365,False,low,high,coffee/tea/hot drinks
641520,Pasta la Filetto,1,1,999.0,999.0,frozen,60,True,medium,medium,pasta/rice frozen
641521,Pasta Rød Hav,1,1,999.0,999.0,frozen,60,True,medium,medium,pasta/rice frozen
641523,Lasagna,1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641524,Quesadilla,5,3,56.5,84.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641527,Fiske Filet,1,1,999.0,999.0,frozen,60,True,medium,high,seafood frozen
641529,Børne Lasagna,1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641532,Cappucino,3,2,118.0,118.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641533,Chokolade,6,3,45.5,49.0,dry,365,False,low,high,coffee/tea/hot drinks
641536,Te,2,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
641541,Lille Sodavand,10,7,22.666666666666668,50.0,ambient,365,False,low,high,soft drinks
641545,Vand,3,3,66.5,72.0,ambient,365,False,low,high,soft drinks
641547,Milkshakes,2,2,117.0,117.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
641549,Heineken,2,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
643700,Ekstra ost,52,25,7.0,28.0,refrigerated,14,True,medium,high,cheese
645231,Bailey,7,4,3.6666666666666665,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
645239,Bacardi Blanca,10,9,22.375,37.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645243,Morgan Spice Gold,4,4,18.666666666666668,39.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
645245,Smirnoff Vodka,37,33,5.53125,16.0,ambient,365,False,low,high,alcoholic beverages
646437,Dagens fastsatte 2 retters menu,151,41,4.425,20.0,dry,365,False,low,high,coffee/tea/hot drinks
646446,Hovedretter selskab,30,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646448,Desserter selskab,30,1,999.0,999.0,dry,365,False,low,high,coffee/tea/hot drinks
646457,Velkomst drinks,96,3,24.0,27.0,ambient,365,False,low,high,alcoholic beverages
646609,Småkager per person,119,6,29.4,72.0,dry,30,False,low,medium,pastries shelf-stable
647623,Hj. Pitabroed m. Shawarma,803,166,1.096969696969697,3.0,refrigerated,1,True,high,high,wraps/kebab fresh
647635,Hj. Pitabroed m. Kylling,129,79,2.3205128205128207,12.0,refrigerated,1,True,high,high,wraps/kebab fresh
647638,Hj. Durum m. Shawarma,878,167,1.0903614457831323,3.0,ambient,365,False,low,high,alcoholic beverages
647639,Hj. Durum m. Kylling,95,63,2.838709677419355,14.0,ambient,365,False,low,high,alcoholic beverages
647643,Hel landgangsbroed,189,109,1.6759259259259258,7.0,refrigerated,2,True,high,high,meat fresh
647651,Dyppelse,438,128,1.4251968503937007,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648907,Håndmadder,423,46,3.888888888888889,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
648908,Alm. Smørrebrød,852,53,3.423076923076923,14.0,dry,7,True,low,high,bread products
648909,Luksus Smørrebrød,339,43,4.190476190476191,14.0,dry,7,True,low,high,bread products
648914,Stegt Flæsk,125,27,6.730769230769231,14.0,dry,365,False,low,high,coffee/tea/hot drinks
648915,Flæskesteg,175,25,7.291666666666667,14.0,dry,365,False,low,high,coffee/tea/hot drinks
648916,Rød el Ristet Pølse,69,43,4.285714285714286,16.0,ambient,365,False,low,high,alcoholic beverages
648918,Rød el. Ristet Hotdog,352,116,1.5739130434782609,5.0,dry,365,False,low,high,coffee/tea/hot drinks
648919,Fransk Hotdog,192,81,2.125,14.0,frozen,60,True,medium,high,processed meat frozen
648921,Pølsebrød,85,49,3.75,16.0,ambient,365,False,low,high,alcoholic beverages
648924,Chees-Burger,201,97,1.8854166666666667,6.0,refrigerated,1,True,high,high,sandwiches fresh
648926,Bacon/Chees Burger,264,99,1.846938775510204,5.0,refrigerated,1,True,high,high,sandwiches fresh
648927,Jumbo Burger,106,67,2.636363636363636,7.0,refrigerated,1,True,high,high,sandwiches fresh
648930,Ribben-Sandwich,196,99,1.836734693877551,5.0,refrigerated,1,True,high,high,sandwiches fresh
648932,Bøfsandwich,325,120,1.504201680672269,6.0,refrigerated,1,True,high,high,sandwiches fresh
648933,Lille Pommes,284,130,1.4031007751937985,4.0,frozen,90,True,low,high,frozen fried items
648934,Stor Pommes,340,133,1.371212121212121,4.0,frozen,90,True,low,high,frozen fried items
648936,Paneret Schnitzel,101,55,3.203703703703704,14.0,frozen,90,True,medium,high,meat frozen
648941,½ Kylling med Pommes Frittes,381,131,1.3923076923076922,5.0,dry,365,False,low,high,coffee/tea/hot drinks
648943,Stjerneskud m/ 1 Fisk,77,52,3.5098039215686274,12.0,refrigerated,1,True,high,high,seafood fresh
648944,Stjerneskud m/ 2 Fisk,274,82,2.2222222222222223,7.0,refrigerated,1,True,high,high,seafood fresh
648945,Stjerneskud m/ 3 Fisk,69,40,4.461538461538462,13.0,refrigerated,1,True,high,high,seafood fresh
648950,Kebab Mix,93,60,2.983050847457627,10.0,refrigerated,1,True,high,high,wraps/kebab fresh
648951,Pølsemix,206,107,1.7075471698113207,7.0,ambient,365,False,low,high,alcoholic beverages
648967,"0,5 l Sodavand",336,113,1.6160714285714286,5.0,ambient,365,False,low,high,soft drinks
648968,Cocio,138,69,2.647058823529412,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648971,Flaske Øl,245,93,1.9673913043478264,9.0,ambient,365,False,low,high,alcoholic beverages
648972,1 Glas Rød el. Hvid Vin,121,52,3.4705882352941178,14.0,ambient,365,False,low,high,alcoholic beverages
648974,11 kg Gul,246,119,1.5338983050847457,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
648976,10 kg Letvægt,95,65,2.796875,10.0,refrigerated,7,False,medium,high,dairy/eggs
648988,Mad,127,67,2.727272727272727,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
650357,Durum Falafel,131,67,1.7727272727272727,5.0,ambient,365,False,low,high,alcoholic beverages
651064,UgensMaki,562,114,1.584070796460177,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
654961,Forårsruller 8 stk,223,111,1.6363636363636365,5.0,frozen,90,True,low,high,frozen fried items
654990,Tempura Rejer 4 stk,358,119,1.5,6.0,dry,365,False,low,high,coffee/tea/hot drinks
655031,Rejechips,203,110,1.6422018348623852,6.0,ambient,180,False,low,high,shelf-stable snacks
655081,Gyoza 6 stk,135,80,2.2911392405063293,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
655140,Kyllingekødboller (3 stk),135,54,3.4150943396226414,14.0,frozen,90,True,medium,high,meat frozen
655229,Nigiri Menu B ( 10 stk.),111,74,2.3972602739726026,13.0,refrigerated,1,False,high,medium,ready-to-eat meals
655310,Star Menu 2 (32 stk.),205,113,1.6160714285714286,6.0,refrigerated,1,False,high,medium,ready-to-eat meals
655320,Star Menu 3 (44 stk.),133,83,2.1219512195121952,9.0,refrigerated,1,False,high,medium,ready-to-eat meals
655549,Pose,179,98,1.7938144329896908,6.0,ambient,180,False,low,high,shelf-stable snacks
656155,"Skinke, Pølser, Oregano",418,145,1.2569444444444444,5.0,ambient,365,False,low,high,alcoholic beverages
656175,Vesuvio,1098,168,1.083832335329341,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656182,Faso,678,161,1.13125,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656184,Hawaii,199,109,1.6759259259259258,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656186,Tyrkisk pepperoni,173,109,1.6388888888888888,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656195,Nickolaj,307,126,1.448,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656204,Rhodos,379,141,1.2571428571428571,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656206,Gandrup Special,203,111,1.6454545454545455,7.0,refrigerated,2,True,high,high,meat fresh
656211,Tomas,522,147,1.2397260273972603,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656215,Din egen pizza,143,80,2.278481012658228,8.0,refrigerated,2,True,high,high,fresh pizza
656216,Sorento,112,79,2.3205128205128207,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656220,Mexicano,134,90,1.9775280898876404,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656225,Italia,568,147,1.226027397260274,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656231,Kurdisk Pizza,482,145,1.2569444444444444,4.0,refrigerated,2,True,high,high,fresh pizza
656235,Viking,154,91,1.9666666666666663,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656244,Durum med Kebab,579,152,1.1986754966887416,4.0,ambient,365,False,low,high,alcoholic beverages
656245,Durum med Kylling,145,93,1.9673913043478264,10.0,ambient,365,False,low,high,alcoholic beverages
656251,Nuggets,139,83,2.1463414634146343,7.0,frozen,90,True,low,high,frozen fried items
656255,Grillkylling,495,147,1.226027397260274,4.0,refrigerated,2,True,high,high,meat fresh
656259,Kebab mix,160,87,2.104651162790698,8.0,refrigerated,1,True,high,high,wraps/kebab fresh
656267,Mouse,127,80,2.240506329113924,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656270,Nuggets,166,93,1.9673913043478264,6.0,frozen,90,True,low,high,frozen fried items
656276,Pita-Kebab,265,123,1.4836065573770492,5.0,refrigerated,1,True,high,high,wraps/kebab fresh
656283,Cheese Burger,207,82,2.234567901234568,7.0,refrigerated,1,True,high,high,sandwiches fresh
656288,Lille Pommes Frites,598,163,1.117283950617284,4.0,dry,365,False,low,high,coffee/tea/hot drinks
656289,Stor Pommes Frites,785,163,1.117283950617284,4.0,dry,365,False,low,high,coffee/tea/hot drinks
656310,"0,33 liter dåse sodavand",581,137,1.3014705882352942,4.0,dry,365,False,low,high,coffee/tea/hot drinks
656366,Alm,302,125,1.4516129032258065,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656367,Fam,420,142,1.283687943262411,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656426,Dagens ret,75,4,23.33333333333333,28.0,refrigerated,1,False,high,medium,ready-to-eat meals
656466,Børn under 12 (Mandag – Torsdag),249,73,2.458333333333333,18.0,frozen,90,True,medium,high,meat frozen
656472,Børn under 12(Fredag – Søndag (Helligdag)),269,64,2.873015873015873,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656476,Baby (0-2 år),21,20,8.157894736842104,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
656688,Morgenbolle m. Smør og syltetøj,2949,149,1.2162162162162162,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656692,Morgentoast,649,127,1.4285714285714286,6.0,refrigerated,1,True,high,high,sandwiches fresh
656698,Morgen tallerken,1143,132,1.3740458015267176,6.0,refrigerated,1,False,high,medium,ready-to-eat meals
656709,Coca Cola Zero,604,137,1.3235294117647058,6.0,ambient,365,False,low,high,soft drinks
656713,Danskvand,466,133,1.3636363636363635,6.0,ambient,365,False,low,high,soft drinks
656714,Hyldeblomst lemonade,675,139,1.3043478260869563,6.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656716,Americano,1090,145,1.25,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656717,Filter,1935,149,1.2162162162162162,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656720,Cortado,534,138,1.313868613138686,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656721,Flat White,795,140,1.2949640287769784,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656722,Cappuccino,2084,149,1.2162162162162162,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656723,Latte,3336,149,1.2162162162162162,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656724,Is-Latter med Karamelsirup,466,127,1.4206349206349207,7.0,dry,365,False,low,high,coffee/tea/hot drinks
656726,Chai-Latte,588,143,1.267605633802817,7.0,dry,365,False,low,high,coffee/tea/hot drinks
656728,Varm Kakao med Flødeskum,853,144,1.2587412587412588,6.0,dry,365,False,low,high,coffee/tea/hot drinks
656729,The - kop,585,139,1.3043478260869563,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656731,Hønsemad,745,131,1.3846153846153846,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
656735,Laks/Avocado,796,136,1.3333333333333333,7.0,refrigerated,1,True,high,high,seafood fresh
656739,Avocadotoast,746,133,1.3636363636363635,7.0,refrigerated,1,True,high,high,sandwiches fresh
656740,Morgentoast,646,132,1.3740458015267176,7.0,refrigerated,1,True,high,high,sandwiches fresh
656947,Unspecified,153,98,1.865979381443299,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
657204,Glas Sodavand,239,84,1.4457831325301205,6.0,ambient,365,False,low,high,soft drinks
657751,California Club Sandwich lille,288,103,1.696078431372549,8.0,refrigerated,1,True,high,high,sandwiches fresh
658024,kildevand,163,79,2.2948717948717947,9.0,ambient,365,False,low,high,soft drinks
658044,san pellegrino,577,133,1.3636363636363635,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
658048,alm sodvand,734,148,1.2312925170068028,6.0,refrigerated,2,True,high,high,meat fresh
658058,italienske øl,315,105,1.7403846153846154,6.0,ambient,365,False,low,high,alcoholic beverages
658171,Little Italy lille,73,35,5.147058823529412,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
658354,Mad ud af huset,823,83,2.1951219512195124,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
658363,California Club Sandwich Stor,224,98,1.8041237113402064,6.0,refrigerated,1,True,high,high,sandwiches fresh
658447,Stor salat,428,123,1.4672131147540983,4.0,refrigerated,3,False,high,high,fresh salads/vegetables
658459,Hjemmebagt bolle,315,92,1.967032967032967,6.0,refrigerated,3,True,medium,high,bread fresh
658523,Ekstra 10kr,318,113,1.5625,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
658553,Ekstra,65,37,4.944444444444445,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
658614,Diverse,922,146,1.2344827586206897,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
658834,dressing,77,48,3.617021276595745,15.0,refrigerated,14,False,medium,high,sauces/condiments
658842,pose,132,86,2.0588235294117645,7.0,ambient,180,False,low,high,shelf-stable snacks
660328,Udbringning,539,159,1.1455696202531649,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
660406,Pose,536,158,1.1528662420382163,4.0,ambient,180,False,low,high,shelf-stable snacks
662092,F4 Edamame Bønner,37,25,6.666666666666667,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662094,F6 Tangsalat,78,49,3.6666666666666665,29.0,refrigerated,3,False,high,high,fresh salads/vegetables
662095,F7 Mini forårsruller,65,41,4.375,13.0,frozen,90,True,low,high,frozen fried items
662122,U4 Spicy Ebi (Uramaki),36,24,7.130434782608695,21.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662133,G3. Chicago (Gourmet Maki),41,23,7.318181818181818,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662151,H1. Laks Hoso (8 stk.),82,37,4.666666666666667,15.0,frozen,60,True,medium,high,seafood frozen
662157,H6. Avocado Hoso (8 stk.),41,28,6.518518518518518,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662159,H8. Agurke Hoso (8 stk.),29,21,8.2,30.0,refrigerated,3,False,high,high,fresh salads/vegetables
662177,Laks (1 stk),210,42,3.975609756097561,19.0,frozen,60,True,medium,high,seafood frozen
662180,Tun (1 stk),32,15,11.357142857142858,38.0,frozen,60,True,medium,high,seafood frozen
662185,Flamberet Laks (1 stk),63,18,9.294117647058824,31.0,frozen,90,True,medium,high,meat frozen
662232,Øko. Hyldeblomst,42,31,5.866666666666666,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662236,Kande Vand,87,58,3.175438596491228,10.0,refrigerated,2,True,high,high,meat fresh
662237,Sapporo,52,30,6.172413793103448,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
662258,Chili Mayo,124,63,2.838709677419355,11.0,refrigerated,14,False,medium,high,sauces/condiments
662259,Teriaki Sovs,47,27,6.769230769230769,22.0,dry,365,False,low,high,coffee/tea/hot drinks
662266,Pose,800,164,1.1042944785276074,4.0,ambient,180,False,low,high,shelf-stable snacks
666034,Little Italy Stor,78,35,4.764705882352941,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
666056,Stor,664,154,1.1830065359477124,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
666091,Rister hotdog,703,154,1.1830065359477124,4.0,dry,365,False,low,high,coffee/tea/hot drinks
666136,Sandwich Menu lille ( spar 15% ),211,34,4.9393939393939394,21.0,frozen,60,True,medium,high,sandwiches frozen
666154,Steak`n cheese Sandwich lille,187,83,2.1341463414634148,21.0,dry,365,False,low,high,coffee/tea/hot drinks
666163,Steak`n cheese Sandwich stor,157,80,2.189873417721519,17.0,dry,365,False,low,high,coffee/tea/hot drinks
666262,Thai Crunch lille,101,50,3.571428571428572,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
666264,Thai Crunch stor,95,51,3.28,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
666271,Grøn som bare..... lille,163,38,4.351351351351352,12.0,refrigerated,3,False,high,high,fresh salads/vegetables
666272,Grøn som bare..... stor,57,31,5.733333333333333,29.0,refrigerated,3,False,high,high,fresh salads/vegetables
666276,Tunsandwich lille,53,20,7.842105263157895,29.0,frozen,60,True,medium,high,sandwiches frozen
666283,Mexican Chipotle Grill Sandwich lille,97,48,3.617021276595745,13.0,refrigerated,1,True,high,high,sandwiches fresh
666284,Mexican Chipotle Grill Sandwich stor,68,40,3.897435897435898,13.0,refrigerated,1,True,high,high,sandwiches fresh
666295,Flæskestegs Sandwich lille,331,95,1.904255319148936,6.0,dry,365,False,low,high,coffee/tea/hot drinks
666296,Flæskestegs Sandwich stor,260,95,1.904255319148936,9.0,dry,365,False,low,high,coffee/tea/hot drinks
666300,Galvanina Økologisk Italiensk sodavand,119,70,2.608695652173913,12.0,ambient,365,False,low,high,soft drinks
666305,Dåse sodavand,162,80,2.1645569620253164,17.0,ambient,365,False,low,high,soft drinks
666366,El Jefe - chefen lille,58,40,4.410256410256411,20.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
666368,El Jefe - chefen stor,112,72,2.3943661971830985,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
666388,Smørrebrødsbakke,89,18,9.529411764705882,35.0,dry,7,True,low,high,bread products
666604,Diverse Sandwich,2116,73,2.486111111111111,13.0,refrigerated,1,True,high,high,sandwiches fresh
666614,Diverse drikkevarer,89,7,15.166666666666666,50.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
666617,Diverse bowls,96,7,22.33333333333333,36.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
666636,Gaffel,185,40,4.461538461538462,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
66674,"Ship full of IPA, Alcholfri",1,1,999.0,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667208,0. Margherita,48,39,4.684210526315789,25.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667210,Skinke,71,55,3.259259259259259,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667211,Pepperoni,184,101,1.81,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667214,Tacha,57,44,3.86046511627907,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667216,Gravens,131,83,2.158536585365854,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667217,Hawail,61,51,3.62,19.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667222,Mafioza,59,47,3.804347826086957,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667226,Half & Half,55,44,3.930232558139535,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667231,Daniel,65,41,4.375,16.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667232,Napoli,47,36,4.914285714285715,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667233,Sicilia,79,60,3.067796610169492,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667236,Barivan,48,39,4.473684210526316,16.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667239,Bo,46,38,4.837837837837838,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667240,Borsa,97,60,2.983050847457627,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667245,Mutti,36,31,5.9,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667246,Hajne,38,32,5.645161290322581,18.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667254,Teenager,57,42,4.317073170731708,10.0,dry,365,False,low,high,coffee/tea/hot drinks
667255,Botan,176,95,1.904255319148936,8.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
667258,Sofie,47,40,4.641025641025641,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
667275,Durum Rulle,220,96,1.8526315789473684,8.0,ambient,365,False,low,high,alcoholic beverages
667285,Cheesebruger,51,33,5.65625,17.0,refrigerated,14,True,medium,high,cheese
667286,Dobbelt Cheesebruger,40,31,5.866666666666666,16.0,refrigerated,14,True,medium,high,cheese
667289,Husets Burger,71,42,4.414634146341464,14.0,frozen,60,True,medium,high,sandwiches frozen
667291,Kebab/kyllinge mix,117,77,2.3421052631578947,8.0,refrigerated,1,True,high,high,wraps/kebab fresh
